Booking ID,Customer ID,Booking Value_fill_scaled,apparent_temperature_dropoff_scaled,Ride Distance_fill_scaled,dew_point_2m_scaled,temperature_2m_dropoff_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,dew_point_2m_dropoff_scaled,apparent_temperature_scaled,pick_station_latitude,wind_speed_10m_scaled,drop_station_longitude,temperature_2m_scaled,snowfall_dropoff_log_scaled,pick_longitude,snowfall_log_scaled,relative_humidity_2m_scaled,drop_latitude,drop_longitude,pick_station_longitude,precipitation_log_scaled
"""CNR2882430""","""CID6605614""",-2.2354705,-1.2465754,-0.61960804,-0.6666667,-1.317757,0.0,0.0,-0.40136054,-1.3759398,28.56755,0.11666667,77.007195,-1.40625,0.0,90.568634,0.0,-0.046511628,12.979087,77.567856,77.18559,0.0
"""CNR6581126""","""CID6285282""",-2.1364608,-1.020548,0.49250633,-0.49305555,-0.95327103,0.0,0.0,-0.3809524,-1.1428572,28.639738,1.2,77.21148,-1.0416666,0.0,75.49758,0.0,-0.13953489,28.672407,77.16764,77.227844,0.0
"""CNR9400405""","""CID5266748""",0.26452938,0.39726028,-0.002602775,0.4722222,0.60747665,0.0,0.0,0.23129252,0.5112782,25.72883,0.41666666,81.49035,0.59375,0.0,80.94392,0.0,-0.20930232,19.910275,83.16872,85.50748,0.0
"""CNR7885768""","""CID1703076""",0.025039341,1.0479453,0.0,0.027777778,1.7102804,0.0,0.0,0.15646258,1.0300752,29.99021,3.0833333,77.21312,1.8125,0.0,76.59473,0.0,-1.0930233,9.592076,76.527145,77.33438,0.0
"""CNR9091363""","""CID5592238""",-2.0473518,0.6917808,-1.227584,0.7083333,0.55140185,0.09531018,0.09531018,0.8367347,0.68421054,28.631294,0.31666666,77.2641,0.6041667,0.0,77.1093,0.0,0.093023255,28.549183,77.25323,77.21992,0.0
"""CNR5265943""","""CID9471651""",-0.3839855,-0.74657536,1.3149292,-0.4097222,-0.635514,0.0,0.0,-0.40816328,-0.96240604,28.319775,0.03333333,76.47899,-0.9375,0.0,81.80577,0.0,-0.11627907,28.546103,77.19498,76.78273,0.0
"""CNR1788956""","""CID7871191""",-2.1859658,-0.9794521,1.843146,-0.38194445,-1.0934579,0.0,0.0,-0.21088435,-1.0827068,28.535017,-1.0666667,77.12597,-1.21875,0.0,77.12701,0.0,0.20930232,29.388567,76.98401,77.2641,0.64185387
"""CNR7001764""","""CID3713208""",0.44274718,-0.09589041,-0.55038303,0.2361111,-0.1588785,0.0,0.0,0.36734694,-0.10526316,28.598492,-0.13333334,77.31175,-0.125,0.0,77.27208,0.0,0.069767445,27.42397,77.09922,77.202965,0.0
"""CNR4802303""","""CID9398026""",-1.398837,-0.10958904,-0.61358845,-0.0625,0.0,0.0,0.0,0.1632653,0.015037594,26.37442,-0.016666668,79.84038,0.1875,0.0,72.96105,0.0,-0.5116279,28.69422,77.20943,79.66586,0.0
"""CNR2330000""","""CID3659090""",0.025039341,-0.9589041,0.0,-0.2986111,-1.1028037,0.0,0.0,-0.08163265,-1.0,28.410763,-0.16666667,77.29423,-1.0520834,0.0,77.228546,0.0,0.18604651,28.52949,77.154465,77.307076,0.0
"""CNR1971431""","""CID6667080""",-0.01214276,-0.44520548,-0.016104063,-0.47916666,-0.317757,0.0,0.0,-0.2585034,-0.7669173,28.594193,0.23333333,77.13364,-0.6145833,0.0,78.11349,0.0,-0.44186047,29.25728,78.3989,77.294624,0.0
"""CNR3513218""","""CID6349446""",1.8189849,-0.29452056,1.51207,-0.49305555,-0.1495327,0.0,0.0,-0.13605443,-0.16541353,25.7294,1.4833333,79.0356,0.1875,0.0,77.21992,0.0,-0.88372093,28.534342,77.21239,81.80577,0.0
"""CNR4137251""","""CID1323988""",-1.4532924,0.06849315,1.2773069,0.35416666,-0.11214954,0.09531018,0.09531018,0.6394558,-0.24060151,18.552046,0.11666667,76.599884,-0.375,0.0,77.09568,0.0,0.55813956,28.66448,77.12701,73.8433,0.0
"""CNR3126868""","""CID7687141""",3.8536382,-1.2534246,0.60988784,-0.41666666,-1.3831775,0.0,0.0,-0.2585034,-1.4135338,28.615982,-0.05,77.36427,-1.5520834,0.0,72.61627,0.0,0.5813953,28.6434,77.33814,77.25019,0.0
"""CNR5582674""","""CID9196972""",-1.289926,-0.10958904,-0.76182026,0.3125,-0.20560747,0.0,0.0,0.40136054,-0.09774436,28.425138,0.15,77.34444,-0.14583333,0.0,88.37049,0.0,0.20930232,28.462242,77.03112,77.05795,0.0
"""CNR3693625""","""CID9560664""",-1.8740845,0.8150685,-1.364529,-0.6111111,1.4205607,0.0,0.0,-0.39455783,0.8270677,28.56755,0.73333335,77.43225,1.5833334,0.0,77.25673,0.0,-1.2790698,28.665752,77.21747,77.18559,0.0
"""CNR8058896""","""CID8876519""",1.5071036,0.24657534,0.15390588,0.5763889,-0.018691588,0.18232156,0.18232156,0.7414966,0.067669176,27.42397,0.41666666,77.02635,-0.125,0.0,82.06294,0.0,0.6511628,28.52949,77.154465,77.09922,0.87546873
"""CNR7670537""","""CID2317902""",0.003027254,-0.29452056,-0.000467298,-0.1875,-0.19626169,0.0,0.0,-0.07482993,-0.33082706,28.137003,-0.73333335,75.76884,-0.22916667,0.0,77.1644,0.0,-0.39534885,28.655672,77.22989,77.32716,0.0
"""CNR5607835""","""CID5293153""",-1.6760647,0.33561644,1.524109,0.7708333,0.37383178,0.0,0.0,0.53741497,0.65413535,27.11602,-0.56666666,80.19941,0.40625,0.0,77.55332,0.0,0.37209302,28.4121,77.04708,83.39183,0.0
"""CNR6154203""","""CID6813959""",0.025039341,0.65068495,0.0,0.6527778,0.39252338,0.18232156,0.18232156,0.82312924,0.36090225,28.595858,0.48333332,77.31622,0.21875,0.0,77.23981,0.0,0.39534885,28.625286,77.23436,77.38618,1.974081
"""CNR9888138""","""CID5980331""",-2.1117082,0.6369863,-1.4969594,-0.3888889,1.1214954,0.0,0.0,-0.10204081,0.6466165,28.639738,0.35,77.19859,1.3229166,0.0,77.202965,0.0,-1.1627907,28.579315,77.05582,77.227844,0.0
"""CNR3120646""","""CID7033846""",-1.418639,-0.84246576,-1.66024,-0.4375,-0.8411215,0.0,0.0,-0.39455783,-0.7443609,28.56103,-0.5833333,76.858475,-0.6770833,0.0,77.51005,0.0,-0.3488372,28.424274,77.358154,77.20419,0.0
"""CNR8413965""","""CID7553675""",0.013829263,0.12328767,0.001991443,0.055555556,0.25233644,0.0,0.0,0.19727892,0.07518797,17.409283,-0.016666668,78.46619,0.26041666,0.0,77.35582,0.0,-0.44186047,28.78792,77.34444,78.45524,0.0
"""CNR6411219""","""CID6125725""",0.20017293,-0.21232876,0.5414153,0.03472222,-0.12149533,0.0,0.0,0.14285715,-0.17293233,17.488895,1.0666667,77.99873,0.020833332,0.0,88.34913,0.0,-0.30232558,28.553684,77.17898,78.455284,0.0
"""CNR6031480""","""CID6947577""",1.0269057,-0.21232876,0.3743724,-0.5208333,0.14018692,0.0,0.0,-0.5578231,-0.34586465,28.203962,-0.33333334,77.17827,-0.0625,0.0,85.37415,0.0,-0.7906977,33.07787,75.70859,76.858475,0.0
"""CNR5257620""","""CID8651537""",-2.2602232,-1.0136986,-0.44579315,-0.1736111,-1.0934579,0.0,0.0,-0.088435374,-1.112782,28.646313,0.43333334,76.98401,-1.21875,0.0,77.3,0.0,0.60465115,28.724056,77.17586,77.306725,0.47000363
"""CNR9809490""","""CID3296740""",0.0,-0.34931508,0.001143475,-0.2638889,-0.18691589,0.0,0.0,-0.7823129,0.2706767,13.021856,1.1,77.04708,0.6354167,0.0,77.14454,0.0,-0.88372093,28.520828,77.177734,77.55332,0.0
"""CNR5830762""","""CID7546005""",-0.8740845,-1.1438357,1.2780594,-0.5208333,-1.1682243,0.0,0.0,-0.3877551,-1.3082707,28.679077,0.16666667,77.34444,-1.34375,0.0,80.26611,0.0,0.11627907,28.466677,77.51005,77.09427,0.0
"""CNR9552689""","""CID4893846""",1.0863116,0.0,0.19679527,0.5625,0.42990655,0.0,0.0,-0.33333334,0.2857143,12.24375,0.06666667,77.217735,0.16666667,0.0,77.18975,0.0,0.30232558,28.52655,77.186935,79.84308,0.0
"""CNR9558939""","""CID8230049""",2.17047,0.41095892,0.42854846,-0.090277776,0.5420561,0.0,0.0,0.5170068,0.24060151,28.61604,-0.05,81.44851,0.5729167,0.0,77.21962,0.0,-0.74418604,16.241194,80.03546,77.24721,0.0
"""CNR1800223""","""CID3685541""",-0.31467855,0.10958904,0.7483378,-0.5555556,0.62616825,0.0,0.0,-0.48979592,0.030075189,28.649773,0.8,77.23971,0.5625,0.0,82.54485,0.0,-1.0465117,13.021856,77.55332,77.13364,0.0
"""CNR5585245""","""CID7320906""",-1.8443816,-0.0890411,-1.2012484,0.7083333,-0.07476635,0.0,0.0,0.44217688,0.48120302,28.631678,-0.35,78.38202,0.25,0.0,77.228546,0.0,0.44186047,12.979087,77.567856,77.21962,0.0
"""CNR8887141""","""CID9948053""",-1.2503221,0.30821916,-1.1372905,0.6180556,0.19626169,0.0,0.0,0.7346939,0.2932331,28.625849,0.8,77.20963,0.1875,0.0,88.34996,0.0,0.37209302,12.875983,77.61725,77.23378,0.0
"""CNR2630175""","""CID5452217""",0.16551946,-0.43150684,0.05307819,-0.055555556,-0.44859812,0.0,0.0,0.08163265,-0.56390977,28.681866,0.016666668,77.23724,-0.5520833,0.0,77.22558,0.0,0.046511628,28.47695,77.12283,77.09445,0.0
"""CNR1181637""","""CID1136360""",1.4526482,-1.5410959,-1.0010979,-0.5902778,-1.7476635,0.0,0.0,-0.48979592,-1.6315789,28.436377,-0.65,77.06713,-1.8541666,0.0,77.238174,0.0,0.60465115,28.994528,77.025925,77.07219,0.0
"""CNR5728522""","""CID4968664""",-1.0919063,0.19178082,1.6128976,0.39583334,0.028037382,1.2237754,1.2237754,0.6258503,0.37593985,26.76184,-0.26666668,79.0172,0.40625,0.0,75.6543,0.0,-0.1627907,28.567411,77.23981,82.13893,0.0
"""CNR7802325""","""CID5316679""",-0.19586667,-0.01369863,-0.94090223,0.5069444,-0.093457945,0.0,0.0,0.40136054,0.18045112,12.99667,0.38333333,77.99873,0.104166664,0.0,72.83629,0.0,0.27906978,28.621948,77.08732,80.26028,0.0
"""CNR5548253""","""CID6640208""",1.9774007,-0.60273975,1.883778,-0.5902778,-0.45794392,0.0,0.0,-0.42857143,-0.7293233,30.198574,0.2,77.06822,-0.5208333,0.0,76.858475,0.0,-0.627907,24.62422,77.59341,74.94837,0.0
"""CNR6501146""","""CID6506089""",-1.2057676,-0.05479452,1.1516485,0.39583334,0.23364486,0.0,0.0,-0.19727892,-0.15037595,12.51609,1.3333334,77.10718,-0.16666667,0.0,77.306725,0.0,0.37209302,28.203962,76.858475,78.48685,1.2809339
"""CNR7275228""","""CID5929419""",0.47740066,0.48630136,1.696419,0.4861111,0.22429906,0.0,0.0,0.82312924,-0.07518797,22.725468,1.3833333,77.23517,-0.14583333,0.0,77.0375,0.0,0.5116279,25.46445,80.34791,75.89075,0.26236427
"""CNR5439042""","""CID1505301""",-0.12655975,0.20547946,-1.6519632,0.5763889,-0.093457945,1.0296195,1.0296195,0.7210884,0.12781955,28.51489,-0.8333333,77.31169,-0.14583333,0.0,80.19941,0.0,0.6976744,28.36005,76.94139,77.267715,1.1631508
"""CNR1032197""","""CID7595942""",-1.8245796,0.04109589,-0.910052,0.5069444,0.5140187,0.0,0.0,-0.46938777,0.2556391,12.24375,0.7,77.25019,0.22916667,0.0,77.05795,0.0,0.13953489,28.667273,77.228546,79.84308,0.0
"""CNR4204551""","""CID1691261""",1.9575987,-0.1849315,1.3028901,0.104166664,-0.24299066,0.0,0.0,0.17006803,-0.22556391,28.625286,-0.81666666,77.51005,-0.27083334,0.0,74.87468,0.0,0.023255814,28.567411,77.23981,77.23436,0.0
"""CNR3177271""","""CID6682214""",-1.4235895,0.44520548,-1.7369895,0.6388889,0.7196262,0.0,0.0,0.27210885,0.8947368,17.056057,0.016666668,77.15298,0.8229167,0.0,77.25673,0.0,-0.18604651,28.615982,77.25019,81.80438,0.18232156
"""CNR9166509""","""CID1842062""",0.003027254,-0.5273973,-0.000467298,0.041666668,-0.69158876,0.0,0.0,0.14965986,-0.59398496,24.86852,-1.2,88.34996,-0.7604167,0.0,77.192215,0.0,0.44186047,28.466677,77.51005,92.59606,0.0
"""CNR6894581""","""CID3563027""",0.0,0.31506848,0.001143475,-0.9861111,0.97196263,0.0,0.0,-0.97959185,0.32330826,28.4705,0.6,77.13805,1.0208334,0.0,77.18891,0.0,-1.3023256,28.598492,77.202965,77.0375,0.0
"""CNR2250354""","""CID2765983""",0.06650956,0.28082192,1.456389,0.4722222,0.009345794,0.0,0.0,0.7619048,0.007518797,12.51609,-0.25,77.33814,-0.15625,0.0,81.49035,0.0,0.5116279,27.11602,83.39183,78.48685,0.0
"""CNR1071237""","""CID4814840""",1.140767,0.047945205,-1.2343559,-0.22222222,0.3271028,0.0,0.0,-0.21088435,0.14285715,25.37841,0.36666667,80.94392,0.5520833,0.0,85.37415,0.0,-0.8372093,28.64711,77.31622,81.5113,0.0
"""CNR5774281""","""CID3977967""",0.003027254,-1.6232877,-0.000467298,-0.6180556,-1.8317757,0.0,0.0,-0.53061223,-1.7669173,26.28165,0.016666668,84.01542,-1.9583334,0.0,77.31225,0.0,0.7209302,28.574734,77.35616,82.31107,0.0
"""CNR7802404""","""CID6734881""",-1.5919063,-0.7123288,-1.3532424,-0.5555556,-0.60747665,0.0,0.0,-0.45578232,-0.9398496,28.489124,0.1,77.185616,-0.8333333,0.0,77.146126,0.0,-0.37209302,28.651579,77.1148,77.13805,0.0
"""CNR4619433""","""CID4380729""",4.200173,-0.45890412,1.6008584,-0.15277778,-0.48598132,0.0,0.0,-0.006802721,-0.48872182,28.48434,-1.0333333,77.33814,-0.48958334,0.0,82.31107,0.0,-0.13953489,28.567593,77.1644,77.10687,0.0
"""CNR9804502""","""CID8743148""",-0.93349046,-1.3767123,-1.2035058,-0.03472222,-1.4672897,0.0,0.0,-0.48979592,-0.41353384,20.371132,-0.05,77.09922,-0.36458334,0.0,68.96886,0.0,-0.093023255,28.64211,77.21854,74.87468,0.0
"""CNR1602714""","""CID9929633""",-2.151312,0.2260274,1.6031158,0.6458333,-0.028037382,0.0,0.0,0.7482993,0.21052632,28.6626,0.1,76.94139,-0.010416667,0.0,77.0731,0.0,0.6511628,28.503868,77.08123,77.23378,0.0
"""CNR2053480""","""CID5571551""",2.2249255,-0.74657536,-0.47739586,-0.6388889,-0.58878505,0.0,0.0,-0.5510204,-0.87969923,28.65335,0.33333334,77.1644,-0.6979167,0.0,78.4231,0.0,-0.55813956,28.466677,77.51005,77.18854,0.0
"""CNR7738305""","""CID1492660""",-2.0473518,0.42465752,1.9010842,0.5833333,0.37383178,0.09531018,0.09531018,0.707483,0.46616542,28.480335,0.85,77.2048,0.42708334,0.0,77.267715,0.0,0.069767445,28.65335,77.18854,77.0939,0.0
"""CNR8807289""","""CID6506629""",0.013829263,0.31506848,0.001991443,0.06944444,0.21495327,0.0,0.0,0.60544217,-0.015037594,27.42397,-0.016666668,77.22503,0.114583336,0.0,77.20395,0.0,-0.3255814,28.543747,77.19859,77.09922,0.0
"""CNR8633227""","""CID4563315""",0.0,-0.39041096,0.001143475,0.5972222,-0.028037382,0.0,0.0,-0.6530612,0.40601504,11.854005,-0.21666667,77.1973,0.27083334,0.0,77.36926,0.0,0.23255815,28.4121,77.04708,75.397575,0.0
"""CNR6777829""","""CID6079050""",2.6902719,0.5273973,-0.8995178,0.8263889,0.3084112,0.0,0.0,0.8095238,0.8120301,25.849085,-0.56666666,77.229126,0.5729167,0.0,81.83903,0.0,0.30232558,28.50948,77.091515,85.17962,0.0
"""CNR4391187""","""CID1992158""",-0.379035,0.34246576,1.4127471,0.6458333,0.13084112,0.0,0.0,0.7619048,0.33834586,28.672407,-0.05,77.21225,0.14583333,0.0,75.74622,0.0,0.4651163,28.67079,77.31175,77.16764,0.0
"""CNR6933767""","""CID3576723""",0.013829263,0.26027396,0.001991443,0.6458333,0.18691589,0.0,0.0,0.6530612,0.21804512,22.16404,-0.13333334,80.26611,-0.03125,0.0,77.1215,0.0,0.6744186,29.99021,77.33438,87.09006,0.09531018
"""CNR7855072""","""CID3452287""",-0.94339144,1.020548,0.36684793,0.5069444,1.5327103,0.0,0.0,0.34013605,1.1804512,27.09166,-0.35,82.99381,1.2916666,0.0,77.18559,0.0,-0.60465115,28.633667,77.36926,81.77472,0.0
"""CNR3648955""","""CID9905475""",-2.0820053,-0.19178082,-0.7708496,-0.19444445,0.009345794,0.0,0.0,-0.25170067,-0.2781955,27.42397,-0.36666667,77.202965,-0.15625,0.0,84.01542,0.0,-0.44186047,12.936003,80.19941,77.09922,0.0
"""CNR9910296""","""CID3502114""",0.0,0.69863015,0.001143475,-0.5277778,1.5140187,0.0,0.0,-0.49659863,0.6917293,28.36005,1.05,77.23419,1.5,0.0,77.25081,0.0,-1.255814,28.67588,77.31169,76.94139,0.0
"""CNR2949147""","""CID5914983""",1.2150245,0.47260275,0.6911519,-0.6805556,1.0,0.0,0.0,-0.5102041,0.46616542,28.631678,1.2333333,77.20963,1.09375,0.0,77.86776,0.0,-1.2325581,11.38931,77.69183,77.21962,0.0
"""CNR8595500""","""CID7049372""",-1.6810151,0.19178082,0.8574424,-0.7152778,0.5046729,0.0,0.0,-0.6122449,0.15789473,29.01947,-0.36666667,77.21225,0.5,0.0,76.67042,0.0,-1.0930233,28.574734,77.35616,76.96821,0.0
"""CNR7327945""","""CID8864973""",4.002153,0.4041096,1.3992031,0.6875,0.11214954,0.0,0.0,0.8095238,0.36842105,25.37841,-0.16666667,77.12725,0.14583333,0.0,77.21239,0.0,0.53488374,28.690987,77.178375,81.5113,0.0
"""CNR8217707""","""CID3049449""",-1.388936,0.4520548,-1.3600143,-0.36805555,1.1121495,0.0,0.0,-0.47619048,0.33834586,12.979087,1.2666667,77.217735,0.9791667,0.0,77.27633,0.0,-1.0697675,28.65335,77.18854,77.567856,0.0
"""CNR1927417""","""CID6193783""",-0.09190628,-0.07534247,0.84239346,0.3125,-0.18691589,0.0,0.0,0.40136054,-0.24060151,12.54443,-1.0833334,75.89826,-0.45833334,0.0,88.37049,0.0,0.5813953,26.871035,80.91123,77.93497,0.0
"""CNR3834845""","""CID1988839""",0.025039341,0.43150684,0.0,0.03472222,0.97196263,0.0,0.0,-0.72789115,0.007518797,23.35036,0.15,77.09445,0.19791667,0.0,77.09242,0.0,-0.41860464,28.425138,77.05795,85.3098,0.0
"""CNR8818259""","""CID7453948""",0.67046994,-0.5068493,-0.21554483,0.041666668,-0.5794392,0.0,0.0,0.18367347,-0.5488722,28.496555,-0.35,77.09568,-0.6354167,0.0,77.13805,0.0,0.30232558,18.432281,79.13572,77.09665,0.0
"""CNR9404949""","""CID5432515""",-0.01214276,-0.8150685,-0.016104063,-0.38194445,-0.8411215,0.0,0.0,-0.292517,-1.0075188,28.425138,-0.6166667,77.08174,-1.0625,0.0,77.3,0.0,0.069767445,28.602245,77.229126,77.05795,0.0
"""CNR8183925""","""CID2757558""",3.17047,0.29452056,1.3570662,-0.5972222,0.78504676,0.0,0.0,-0.40816328,0.22556391,28.31912,0.03333333,77.21225,0.7916667,0.0,77.12701,0.0,-1.1162791,28.567411,77.23981,76.67042,0.0
"""CNR1440766""","""CID8981765""",-0.01214276,0.69863015,-0.016104063,-0.6805556,1.2336448,0.0,0.0,-0.3197279,0.7293233,28.631294,0.46666667,77.177734,1.46875,0.0,77.25323,0.0,-1.2790698,28.203962,76.858475,77.21992,0.0
"""CNR8778271""","""CID6452125""",-1.3938864,-0.7191781,0.08994801,-0.29166666,-0.78504676,0.0,0.0,-0.1632653,-0.8120301,28.542301,-0.96666664,77.202965,-0.8645833,0.0,77.0867,0.0,0.0,28.5003,77.20558,77.25673,0.0
"""CNR1239482""","""CID6166376""",-0.379035,-0.19178082,-1.5503831,-0.1388889,-0.10280374,0.0,0.0,0.12244898,-0.80451125,24.584831,-0.5833333,72.88676,-0.8958333,0.0,77.05795,0.0,0.27906978,28.682968,77.2875,73.69458,0.0
"""CNR3657908""","""CID4089154""",0.06650956,-0.5958904,0.7979992,-0.43055555,-0.42990655,0.0,0.0,-0.2993197,-0.49624062,26.28165,0.8333333,77.27942,-0.25,0.0,74.191,0.0,-0.627907,23.920927,72.65919,82.31107,0.0
"""CNR7894369""","""CID4696524""",0.003027254,-1.1917808,-0.000467298,-0.2986111,-1.3457944,0.0,0.0,-0.18367347,-1.3007519,28.452974,0.13333334,77.18891,-1.4375,0.0,77.213104,0.0,0.6511628,28.613789,77.21307,77.49596,0.0
"""CNR7411643""","""CID3453077""",-0.73547065,0.45890412,1.8544326,0.7013889,0.24299066,0.0,0.0,0.82312924,0.44360903,28.572424,0.016666668,77.2875,0.23958333,0.0,77.3,0.0,0.44186047,28.679125,77.09597,77.2586,0.0
"""CNR9907283""","""CID2457063""",0.025039341,0.16438356,0.0,0.39583334,0.056074765,0.0,0.0,0.56462586,0.120300755,28.553684,-0.23333333,77.219734,0.052083332,0.0,77.1973,0.0,0.1627907,27.42397,77.09922,77.08664,0.0
"""CNR8127930""","""CID2374987""",1.7991828,-1.0890411,-0.33668855,-0.3472222,-1.2149533,0.0,0.0,-0.21088435,-1.0300752,28.6167,-0.46666667,77.400276,-1.09375,0.0,74.84324,0.0,0.13953489,28.613789,77.21307,77.24135,0.0
"""CNR7285960""","""CID7793232""",0.4328462,0.75342464,1.6324612,-0.5347222,1.3925234,0.0,0.0,-0.5782313,0.63909775,22.725468,2.2333333,77.12701,1.3333334,0.0,75.19563,0.0,-1.2093023,22.95078,79.184,75.89075,0.0
"""CNR4691352""","""CID7925274""",-1.8047776,0.6917808,-0.62638,0.5208333,0.5420561,0.09531018,0.09531018,0.8095238,0.5037594,30.56532,-0.1,77.178375,0.375,0.0,77.3,0.0,0.023255814,28.682968,77.2875,77.27633,0.47000363
"""CNR5469319""","""CID4351320""",0.013549859,0.56164384,-0.001031591,0.6597222,0.38317758,0.0,0.0,0.7755102,0.556391,25.7294,-0.6166667,77.229126,0.38541666,0.0,77.05582,0.0,0.23255815,28.425138,77.05795,81.80577,0.0
"""CNR8192835""","""CID6644127""",-1.0424013,0.41095892,1.0590978,0.6180556,0.17757009,0.18232156,0.18232156,0.7755102,0.35338345,28.47695,-0.6,77.05582,0.13541667,0.0,78.00002,0.0,0.41860464,28.67572,77.31239,77.12283,0.0
"""CNR8844122""","""CID4732899""",-1.6859657,0.369863,1.559474,0.6111111,0.25233644,0.0,0.0,0.7346939,0.33082706,28.539013,0.6166667,77.217735,0.22916667,0.0,79.84308,0.0,0.30232558,28.650703,77.23809,77.22837,0.0
"""CNR6311946""","""CID7429474""",0.013829263,0.5958904,0.001991443,0.41666666,0.58878505,0.0,0.0,0.5510204,0.16541353,24.584831,0.7,75.19563,0.1875,0.0,77.17586,0.0,0.046511628,28.63646,77.28681,73.69458,0.0
"""CNR4806295""","""CID6961352""",0.0,0.8287671,0.001143475,0.7222222,0.6635514,0.0,0.0,0.8503401,0.84962404,28.655672,-0.35,77.08396,0.75,0.0,76.94139,0.0,-0.023255814,28.66448,77.12701,77.22989,0.0
"""CNR1694345""","""CID3601723""",-0.013278072,0.28767124,0.028481131,0.5833333,0.037383176,0.0,0.0,0.7619048,0.21052632,25.142712,-0.75,77.13942,-0.03125,0.0,77.31169,0.0,0.55813956,28.53446,77.27787,78.39429,0.0
"""CNR5462183""","""CID2233926""",-1.869134,-0.07534247,0.5579691,0.4027778,0.06542056,0.0,0.0,0.04761905,0.15037595,24.09749,0.1,77.21225,0.125,0.0,77.08123,0.0,0.093023255,28.567816,77.22558,77.2684,0.0
"""CNR1463773""","""CID1145044""",0.003027254,-0.16438356,-0.000467298,-0.2361111,0.17757009,0.0,0.0,-0.48979592,0.18045112,26.263977,-1.1833333,77.10718,0.46875,0.0,76.94139,0.0,-0.81395346,28.685629,77.400276,82.07184,0.0
"""CNR6930549""","""CID5914997""",-1.7354707,0.72602737,0.4789623,0.6388889,0.57009345,0.09531018,0.09531018,0.75510204,0.6766917,28.79083,-0.65,77.71799,0.5625,0.0,74.59167,0.0,0.046511628,22.63243,77.75516,78.18447,0.09531018
"""CNR2621553""","""CID7625001""",0.0,-0.67808217,0.001143475,-0.19444445,-0.5607477,0.0,0.0,-0.04761905,-0.7969925,22.579662,1.7833333,88.34913,-0.6458333,0.0,79.47037,0.0,-0.069767445,12.51609,78.48685,88.34996,0.0
"""CNR5679861""","""CID6167490""",-1.2602232,0.02739726,-1.5202852,-1.125,0.62616825,0.0,0.0,-0.9659864,0.22556391,27.182247,2.0333333,77.18975,0.9895833,0.0,92.59606,0.0,-1.3488373,28.679125,77.09597,77.995,0.0
"""CNR1305473""","""CID5899551""",-0.6216093,-0.8630137,1.9063513,-0.3125,-0.90654206,0.0,0.0,-0.17687075,-1.0075188,28.631294,-0.46666667,77.154465,-1.0833334,0.0,79.84308,0.0,0.18604651,28.47695,77.12283,77.21992,0.0
"""CNR8564439""","""CID8948991""",2.8783908,0.31506848,1.0372769,-0.25694445,0.78504676,0.0,0.0,-0.60544217,0.32330826,29.933502,0.45,77.306725,0.6458333,0.0,74.94837,0.0,-0.88372093,28.410763,77.307076,78.135925,0.0
"""CNR3079094""","""CID7164639""",-2.1909163,0.30821916,-1.5503831,0.6666667,0.12149533,0.0,0.0,0.7619048,0.33834586,25.615526,-0.03333333,78.00002,0.125,0.0,77.24662,0.0,0.5116279,28.602245,77.229126,85.148,0.0
"""CNR5057888""","""CID6627019""",0.025039341,0.38356164,0.0,-0.6805556,0.8130841,0.0,0.0,-0.17687075,0.2932331,31.21448,0.55,75.11096,0.9583333,0.0,77.08953,0.0,-1.1860465,28.690004,77.219734,75.19563,0.0
"""CNR1487043""","""CID5773014""",-0.4730944,0.14383562,1.5986011,0.6597222,-0.018691588,0.0,0.0,0.5986394,0.2781955,25.26761,-0.73333335,76.858475,-0.010416667,0.0,77.23014,0.0,0.6744186,28.51489,77.267715,85.76385,0.0
"""CNR4577231""","""CID5540247""",0.21502441,-1.5068493,-1.5067412,-0.3263889,-1.6635514,0.0,0.0,-0.4489796,-1.2330827,22.97448,-0.15,81.83903,-1.3541666,0.0,79.87257,0.0,0.4883721,26.871035,80.91123,88.53007,0.0
"""CNR3334916""","""CID8630167""",0.003027254,-1.020548,-0.000467298,-0.7916667,-1.0373832,0.0,0.0,-0.3197279,-0.63909775,22.725468,0.38333333,77.18921,-0.4375,0.0,77.219734,0.0,-0.8372093,29.99021,77.33438,75.89075,0.0
"""CNR2824679""","""CID8210651""",-0.9532924,-1.1849315,1.414252,-0.5694444,-1.2616823,0.0,0.0,-0.43537414,-1.1654135,28.472233,-0.43333334,77.29579,-1.1875,0.0,81.5113,0.0,-0.11627907,28.54532,77.12725,77.07272,0.0
"""CNR8206607""","""CID6950863""",-2.0869558,0.70547944,-1.1892092,0.041666668,1.0654205,0.0,0.0,0.088435374,1.0902256,16.241194,0.35,78.455284,1.6770834,0.0,77.12283,0.0,-1.0465117,28.669952,77.09568,80.03546,0.0
"""CNR1288055""","""CID4924867""",0.7348264,-0.42465752,1.4022129,-0.4027778,-0.35514018,0.0,0.0,-0.15646258,-0.69924814,28.503868,-0.68333334,77.27208,-0.625,0.0,77.12725,0.0,-0.3488372,28.472233,77.07272,77.08123,0.0
