Booking ID,Customer ID,_target_completed_,_target_completed_,pick_latitude,Ride Distance_fill_scaled,pick_longitude,drop_latitude,drop_longitude,pick_station_longitude,snowfall_dropoff_log_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,wind_speed_10m_scaled,wind_speed_10m_dropoff_scaled,rain_log_scaled,pick_station_latitude,precipitation_log_scaled,relative_humidity_2m_dropoff_scaled,dew_point_2m_dropoff_scaled,drop_station_longitude,snowfall_log_scaled,dew_point_2m_scaled
"""CNR3284768""","""CID3249717""",0,0,28.54532,-0.000467298,77.12725,28.648544,77.20304,76.94139,0.0,0.0,0.0,-0.03333333,-0.23214285,0.0,28.36005,0.0,-1.0869565,-0.6802721,76.93171,0.0,-0.5625
"""CNR1479257""","""CID3093259""",0,0,21.210127,0.001991443,72.79208,23.229385,72.67409,77.21854,0.0,0.0,0.0,1.5666667,1.3392857,0.0,28.64211,0.0,-0.67391306,-0.034013607,77.05582,0.0,-0.30555555
"""CNR9477684""","""CID8123827""",0,0,28.464584,0.0,76.98282,28.203962,76.858475,77.20505,0.0,0.0,0.0,1.1333333,0.5535714,0.0,28.54337,0.0,-0.7173913,-0.25170067,75.76884,0.0,-0.1875
"""CNR8537724""","""CID2386505""",0,0,28.410763,-0.000467298,77.307076,28.36005,76.94139,77.18854,0.0,0.0,0.0,-0.68333334,-1.3214285,0.0,28.65335,0.0,0.06521739,-0.46938777,77.10925,0.0,-0.4097222
"""CNR9296805""","""CID8505049""",0,0,29.75603,0.001143475,78.10894,28.466677,77.51005,77.23981,0.0,0.0,0.0,0.05,-0.08928572,0.0,28.567411,0.0,0.3478261,-0.17687075,77.08953,0.0,-0.33333334
"""CNR1425763""","""CID7881110""",0,0,28.67082,-0.016104063,77.27208,28.56103,77.20419,77.21239,0.0,0.0,0.0,-0.73333335,-0.35714287,0.0,28.534342,0.0,0.54347825,0.81632656,81.44851,0.0,0.6944444
"""CNR4488239""","""CID3800857""",0,0,28.533098,0.0,77.08953,28.549183,77.25323,88.372955,0.0,0.0,0.0,-0.31666666,0.53571427,0.0,22.598003,0.0,-0.67391306,0.13605443,77.093506,0.0,0.6458333
"""CNR6642930""","""CID5644016""",0,0,22.95078,-0.000467298,79.184,28.61604,77.24721,77.24855,0.0,0.0,0.0,-0.3,-0.14285715,0.0,28.56586,0.0,0.36956522,0.7755102,77.2048,0.0,0.6597222
"""CNR7769389""","""CID7781053""",0,0,28.71511,0.001143475,77.116035,28.685629,77.400276,77.27208,0.0,0.0,0.0,-0.13333334,-0.30357143,0.0,28.67082,0.0,0.26086956,0.34013605,77.05582,0.0,0.20833333
"""CNR4282690""","""CID6443166""",0,0,18.432281,0.0,79.13572,28.574104,77.19546,72.65919,0.0,0.0,0.0,-1.2333333,1.8214285,0.0,23.920927,0.0,-0.45652175,-0.027210884,77.567856,0.0,-0.3611111
"""CNR1847965""","""CID9659856""",0,0,28.67315,0.001991443,77.17049,28.56586,77.24855,77.294624,0.0,0.0,0.0,0.4,0.53571427,0.0,28.594193,0.0,-0.65217394,-0.2993197,77.3168,0.0,-0.4236111
"""CNR5891896""","""CID6346566""",0,0,28.6626,0.001991443,77.23378,25.471924,81.44851,77.290405,0.0,0.0,0.0,1.95,2.017857,0.0,28.633192,0.0,-0.9782609,-0.36734694,77.03057,0.0,-0.5138889
"""CNR2796429""","""CID9176154""",0,0,28.69422,-0.000467298,77.20943,28.533098,77.08953,72.83629,0.0,0.09531018,0.09531018,1.3,2.9107144,0.09531018,19.0829,0.09531018,0.4347826,0.61904764,77.01959,0.0,0.5972222
"""CNR5724877""","""CID4541215""",0,0,28.625286,0.001143475,77.23436,28.685629,77.400276,75.54525,0.0,1.4350846,1.4350846,0.26666668,-0.53571427,0.0,26.82399,0.0,0.6956522,0.71428573,77.077545,0.0,0.5
"""CNR4260104""","""CID9703832""",0,0,28.681866,-0.001031591,77.09445,28.666765,77.22911,74.87468,0.0,0.0,0.0,-0.1,0.78571427,0.0,20.371132,0.0,-0.1521739,-0.3809524,77.05795,0.0,0.020833332
"""CNR2841060""","""CID6119216""",0,0,28.6536,-0.016104063,77.29579,28.50948,77.091515,79.84038,0.0,0.0,0.0,-0.95,0.05357143,0.0,28.24973,0.0,-0.65217394,0.3877551,75.820404,0.0,0.4722222
"""CNR4363142""","""CID4559451""",0,0,29.01947,-0.38409263,76.96821,28.67318,77.1215,77.09427,0.0,0.0,0.0,0.1,0.17857143,0.0,28.679077,0.0,-0.2173913,-0.1632653,77.31225,0.0,-0.3263889
"""CNR8548587""","""CID4686015""",0,0,28.643076,0.028481131,77.223785,24.62422,77.59341,77.08664,0.0,0.0,0.0,-0.65,-0.4642857,0.0,28.553684,0.0,0.17391305,-0.1292517,77.13126,0.0,-0.27083334
"""CNR7515601""","""CID6549525""",0,0,28.595858,-0.000467298,77.38618,28.598492,77.202965,77.03112,0.0,0.0,0.0,3.2833333,3.8035715,0.0,28.462242,0.0,-0.19565217,0.06802721,77.21307,0.0,-0.041666668
"""CNR7046047""","""CID2788242""",0,0,28.700254,0.001991443,77.130135,28.579315,77.05582,77.2388,0.0,0.0,0.0,2.7166667,2.9107144,0.0,28.641645,0.0,-1.0217391,-0.1904762,77.23724,0.0,-0.33333334
"""CNR8262412""","""CID6855762""",0,0,28.657482,0.001143475,77.236664,28.63646,77.28681,78.4231,0.0,0.0,0.0,-0.48333332,-0.3392857,0.0,17.37114,0.0,-0.3043478,-0.3877551,76.858475,0.0,-0.3263889
"""CNR2346258""","""CID7858849""",0,0,28.36005,0.001143475,76.94139,28.621948,77.08732,86.38792,0.0,0.0,0.0,-0.21666667,0.16071428,0.0,26.16234,0.0,0.67391306,-0.45578232,80.96581,0.0,-0.47916666
"""CNR7271526""","""CID9350553""",0,0,28.466677,-0.85963815,77.51005,28.615982,77.25019,77.25019,0.0,0.0,0.0,-0.5833333,-0.85714287,0.09531018,28.615982,0.09531018,0.02173913,0.8503401,77.21148,0.0,0.7430556
"""CNR2018143""","""CID3332315""",0,0,28.565979,-0.9710001,77.25081,28.495298,77.15298,77.267715,0.0,0.0,0.0,-0.4,-0.23214285,0.0,28.51489,0.0,0.67391306,-0.3877551,77.116035,0.0,-0.5208333
"""CNR1205744""","""CID5537003""",0,0,28.467205,0.028481131,77.077545,28.574734,77.35616,79.50123,0.0,0.0,0.0,0.13333334,0.5,0.0,29.199266,0.0,-0.67391306,-0.2857143,79.48736,0.0,-0.4236111
"""CNR9877333""","""CID6346376""",0,0,28.67318,0.001143475,77.1215,28.682968,77.2875,77.25673,0.0,1.3350011,1.3350011,-0.95,-0.17857143,1.0986123,28.542301,1.0986123,0.5217391,0.78911567,77.09203,0.0,0.6875
"""CNR8234096""","""CID8003057""",0,0,33.07787,-0.000467298,75.70859,17.443329,78.38202,79.84308,0.0,0.0,0.0,0.31666666,-0.035714287,0.0,12.24375,0.0,-0.9347826,-0.37414965,78.75845,0.0,0.6319444
"""CNR9592916""","""CID4681861""",0,0,28.533098,-0.000467298,77.08953,28.555119,77.1706,79.66586,0.0,0.0,0.0,-0.75,-0.16071428,0.0,26.37442,0.0,0.6304348,0.34013605,78.10894,0.0,0.1875
"""CNR2041565""","""CID6637202""",0,0,28.610394,0.001143475,77.213104,28.707901,77.12597,77.09482,0.0,0.0,0.0,-0.1,-1.3035715,0.0,28.677586,0.0,-0.3043478,-1.1360544,77.10925,0.0,-0.5486111
"""CNR2832922""","""CID2998729""",0,0,17.989668,-0.001031591,79.59649,28.52949,77.154465,76.22598,0.0,0.0,0.0,-0.43333334,-0.76785713,0.0,10.54404,0.0,0.1521739,-0.14285715,77.02635,0.0,-0.1388889
"""CNR7443899""","""CID5677655""",0,0,28.466677,0.001991443,77.51005,28.617956,77.27942,88.32989,0.0,0.33647224,0.33647224,0.11666667,1.3571428,0.0,25.32605,0.0,0.5869565,0.6802721,81.80438,0.0,0.6527778
"""CNR7471916""","""CID2770406""",0,0,28.6626,-0.000467298,77.23378,28.57714,77.35582,77.03112,0.0,0.18232156,0.18232156,-0.15,-0.71428573,0.0,28.462242,0.0,0.6304348,0.63265306,77.18854,0.0,0.4861111
"""CNR2779509""","""CID5046268""",0,0,28.52202,0.028481131,77.20925,28.67082,77.27208,82.73053,0.0,0.0,0.0,-1.0,-0.98214287,0.0,25.68331,0.0,-0.47826087,0.23809524,77.267715,0.0,0.6458333
"""CNR7306183""","""CID7394762""",0,0,29.233585,-0.68431836,79.523674,28.61262,77.23014,79.523674,0.0,0.0,0.0,-0.5833333,-0.017857144,0.0,29.233585,0.0,-0.2173913,0.06802721,77.23014,0.0,0.25
"""CNR5454886""","""CID8996578""",0,0,29.233585,0.028481131,79.523674,26.52745,79.60569,77.294624,0.0,0.26236427,0.26236427,-0.7,-0.91071427,0.0,28.594193,0.0,0.39130434,0.92517006,77.3168,0.0,0.8680556
"""CNR6491093""","""CID2311158""",0,0,28.648544,0.001143475,77.20304,29.99021,77.33438,81.80438,0.0,0.0,0.0,0.93333334,-0.017857144,0.0,17.056057,0.0,-0.95652175,-0.5714286,77.36427,0.0,0.8125
"""CNR2221013""","""CID1981403""",0,0,28.54337,0.0,77.20505,28.512955,77.20395,77.226006,0.0,0.0,0.0,-0.4,-0.35714287,0.0,28.599482,0.0,0.41304347,-0.14285715,77.267715,0.0,-0.27083334
"""CNR3830394""","""CID5640947""",0,0,28.682434,-0.001031591,77.03057,28.631294,77.21992,84.84996,0.0,0.0,0.0,1.1,-0.4642857,0.53062826,25.73018,0.53062826,0.08695652,0.76870745,77.08953,0.0,0.7013889
"""CNR1906092""","""CID6665153""",0,0,26.82399,-0.001031591,75.54525,28.669952,77.09568,77.21962,0.0,0.0,0.0,0.43333334,0.14285715,0.0,28.631678,0.0,-1.0434783,-0.707483,77.202965,0.0,-0.7847222
"""CNR9784709""","""CID6707577""",0,0,28.682968,0.028481131,77.2875,28.496555,77.09665,79.87257,0.0,0.0,0.0,0.36666667,-0.14285715,0.0,28.70441,0.0,-0.32608697,-0.48979592,81.79523,0.0,-0.38194445
"""CNR2462270""","""CID4507189""",0,0,28.64031,0.001143475,77.093506,28.633192,77.290405,88.37049,0.0,0.0,0.0,-0.56666666,1.4821428,0.0,22.74059,0.0,0.06521739,-0.06802721,77.17586,0.0,0.0
"""CNR4361616""","""CID2849168""",0,0,18.587704,-0.000467298,73.73794,28.631254,77.22258,77.025925,0.0,0.0,0.0,0.7,-1.0178572,0.0,28.994528,0.0,-0.10869565,-0.65986395,75.70859,0.0,-1.0277778
"""CNR1221750""","""CID7507703""",0,0,16.241194,0.028481131,80.03546,28.679253,77.3245,77.33438,0.0,0.0,0.0,1.2333333,2.017857,0.0,29.99021,0.0,-1.0434783,-0.17006803,77.2586,0.0,-0.3125
"""CNR9720929""","""CID1616956""",0,0,28.543747,0.001143475,77.19859,28.686321,77.221725,72.61627,0.0,0.0,0.0,1.4,0.21428572,0.0,22.998156,0.0,0.5869565,0.707483,77.08664,0.0,0.5763889
"""CNR2427960""","""CID5075647""",0,0,28.44638,0.028481131,77.09203,28.56586,77.24855,78.38202,0.0,0.0,0.0,2.6833334,-0.6785714,0.26236427,17.443329,0.26236427,0.47826087,0.91156465,77.2048,0.0,0.4027778
"""CNR4675651""","""CID2406801""",0,0,28.625849,-0.000467298,77.23378,28.548204,77.2048,75.395,0.0,0.09531018,0.09531018,-0.81666666,-0.125,0.0,31.44451,0.0,0.6956522,0.46258503,77.93497,0.0,0.19444445
"""CNR7244000""","""CID8738615""",0,0,28.652094,-0.000467298,77.23724,28.520828,77.177734,73.08066,0.0,0.0,0.0,-0.3,0.5535714,0.0,19.016434,0.0,0.6086956,-0.088435374,76.96821,0.0,0.11805556
"""CNR6393820""","""CID3174605""",0,0,12.54443,0.0,77.93497,28.669952,77.09568,83.94715,0.0,0.0,0.0,1.1166667,-0.017857144,0.33647224,21.386179,0.33647224,-0.5217391,0.08163265,75.70859,0.0,0.6319444
"""CNR3747711""","""CID8324328""",0,0,28.617956,-0.000467298,77.27942,28.652094,77.23724,79.84308,0.0,0.0,0.0,0.68333334,0.6785714,0.09531018,12.24375,0.09531018,-0.9347826,0.088435374,77.99873,0.0,0.6736111
"""CNR1536952""","""CID4452520""",0,0,28.466677,-0.5646795,77.51005,27.208864,78.02296,77.31169,0.0,0.0,0.0,-0.31666666,-0.3392857,0.0,28.67588,0.0,-0.95652175,-0.8707483,77.30607,0.0,-1.0277778
"""CNR6625689""","""CID2188591""",0,0,28.436377,0.001143475,77.07219,33.07787,75.70859,76.650665,0.0,0.09531018,0.09531018,2.2833333,2.392857,0.0,12.310491,0.0,0.36956522,0.585034,74.86248,0.0,0.25
"""CNR7861725""","""CID4161316""",0,0,28.63744,0.001143475,77.13041,28.67318,77.1215,72.79208,0.0,0.0,0.0,2.1833334,0.035714287,0.91629076,21.210127,0.91629076,0.54347825,0.8367347,77.31175,0.0,0.5972222
"""CNR8358248""","""CID2814569""",0,0,28.535017,0.001143475,77.2641,28.546103,77.19498,77.30754,0.0,0.0,0.0,1.1833333,0.96428573,0.0,28.417988,0.0,-0.95652175,-0.67346936,77.29075,0.0,-0.7986111
"""CNR5864191""","""CID6740416""",0,0,28.679125,-0.001031591,77.09597,28.52949,77.154465,88.53007,0.0,0.0,0.0,0.65,-0.17857143,0.74193734,22.97448,0.74193734,-0.6304348,0.4217687,77.13364,0.0,0.6666667
"""CNR3328460""","""CID1828929""",0,0,28.48333,0.001991443,77.3,28.565979,77.25081,68.96886,0.0,0.0,0.0,0.36666667,-0.14285715,0.0,22.24338,0.0,-0.10869565,-0.6258503,76.858475,0.0,-0.1388889
"""CNR2288438""","""CID5963738""",0,0,28.685629,0.001143475,77.400276,28.664396,77.21225,77.49596,0.0,0.0,0.0,-0.36666667,0.05357143,0.0,28.452974,0.0,0.47826087,0.414966,77.267715,0.0,0.2638889
"""CNR4501051""","""CID1219203""",0,0,28.631678,-1.1124598,77.21962,28.686014,77.43225,77.290405,0.0,0.0,0.0,-0.016666668,-0.32142857,0.0,28.633192,0.0,-1.0,-0.19727892,77.29423,0.0,-0.6180556
"""CNR3189300""","""CID2938268""",0,0,30.896984,0.001991443,75.820404,29.25728,78.3989,81.80438,0.0,0.0,0.0,-0.26666668,-0.25,0.0,17.056057,0.0,-0.6304348,-0.3265306,77.31622,0.0,-0.11805556
"""CNR5207546""","""CID6027490""",0,0,30.10627,0.001143475,78.34552,27.208864,78.02296,77.22558,0.0,0.0,0.0,0.33333334,0.44642857,0.0,28.567816,0.0,0.13043478,0.7619048,77.09203,0.0,0.6527778
"""CNR8432537""","""CID1465144""",0,0,28.52202,-0.000467298,77.20925,28.631254,77.22258,78.05866,0.0,0.0,0.0,0.7,-0.83928573,0.0,12.3455,0.0,0.76086956,-0.37414965,77.995,0.0,-0.03472222
"""CNR3052966""","""CID3809828""",0,0,28.649773,-0.7460189,77.13364,28.692434,76.93171,77.18854,0.0,0.0,0.0,0.083333336,-0.10714286,0.0,28.65335,0.0,-0.02173913,0.44217688,77.294624,0.0,0.31944445
"""CNR4622801""","""CID9349197""",0,0,26.891544,0.001143475,75.819824,21.38935,75.09421,79.523674,0.0,0.0,0.0,1.2333333,2.6785715,0.0,29.233585,0.0,-1.1304348,-0.68707484,77.18921,0.0,-0.9791667
"""CNR6288507""","""CID6663941""",0,0,28.50984,-0.6782988,77.09219,28.614937,77.022766,77.08664,0.0,0.0,0.0,0.3,0.58928573,0.0,28.553684,0.0,-0.9130435,-0.52380955,77.22558,0.0,-0.6597222
"""CNR4964597""","""CID5934153""",0,0,28.661482,-0.000467298,77.13942,28.425138,77.05795,77.2388,0.0,0.0,0.0,-0.25,0.05357143,0.0,28.641645,0.0,-0.54347825,0.040816326,79.184,0.0,0.16666667
"""CNR6457324""","""CID5226814""",0,0,28.712133,0.0,77.135445,28.5003,77.20558,77.43225,0.0,0.0,0.0,0.05,0.125,0.0,28.686014,0.0,-0.36956522,-0.4489796,77.23981,0.0,-0.5625
"""CNR8498551""","""CID2408228""",0,0,22.72423,0.0,75.89747,22.725468,75.89075,77.1215,0.0,0.0,0.0,0.45,-0.10714286,0.0,28.67318,0.0,-0.8043478,-0.71428573,77.09665,0.0,-0.9305556
"""CNR7992357""","""CID8383442""",0,0,28.61867,-1.3780731,77.2435,24.09749,77.2684,74.87468,0.0,0.0,0.0,-0.51666665,0.14285715,0.0,20.371132,0.0,-0.67391306,-0.6394558,76.68565,0.0,-0.090277776
"""CNR8885945""","""CID9038728""",0,0,28.533098,-0.000467298,77.08953,28.466677,77.51005,76.94139,0.0,0.0,0.0,1.0,0.58928573,0.0,28.36005,0.0,-1.0217391,-0.8027211,77.09242,0.0,-0.9652778
"""CNR2526071""","""CID3310652""",0,0,29.03693,0.0,77.23971,28.70532,77.17827,77.01959,0.0,0.0,0.0,0.68333334,-0.071428575,0.0,10.921869,0.0,-0.8043478,0.088435374,78.46619,0.0,0.25694445
"""CNR9596706""","""CID4807343""",0,0,28.648544,0.001143475,77.20304,28.65335,77.18854,81.83903,0.0,0.0,0.0,-0.1,0.375,0.0,25.448442,0.0,-0.3478261,-0.6666667,77.12283,0.0,-0.25
"""CNR2464690""","""CID2831451""",0,0,28.641645,-1.703882,77.2388,28.661482,77.13942,81.44851,0.0,0.0,0.0,-0.6333333,1.5892857,0.18232156,25.471924,0.18232156,-0.13043478,0.60544217,80.19941,0.0,0.7083333
"""CNR7863130""","""CID5270899""",0,0,28.631294,0.001991443,77.21992,28.541252,77.1551,72.83629,0.0,0.0,0.0,0.75,0.44642857,0.0,19.0829,0.0,-0.2173913,-0.3265306,77.226006,0.0,-0.1388889
"""CNR6639031""","""CID5347354""",0,0,28.54855,0.0,77.25133,28.4121,77.04708,77.30163,0.0,0.0,0.0,-0.26666668,-0.2857143,0.0,28.646723,0.0,-0.45652175,-0.7210884,77.24662,0.0,-0.875
"""CNR9861745""","""CID1687384""",0,0,28.48434,-0.000467298,77.10687,28.141617,77.57186,80.26727,0.0,0.4054651,0.4054651,-0.75,1.25,0.09531018,26.496489,0.09531018,0.6956522,0.5986394,75.88185,0.0,0.7847222
"""CNR2023575""","""CID9095283""",0,0,28.653786,0.001991443,77.31225,28.61262,77.23014,80.94392,0.0,0.0,0.0,-0.16666667,0.30357143,0.0,26.843367,0.0,0.65217394,-0.5714286,77.12725,0.0,-0.375
"""CNR9262670""","""CID4007511""",0,0,28.459343,0.001991443,77.072655,28.68964,77.13126,76.94139,0.0,0.0,0.0,0.11666667,0.035714287,0.0,28.36005,0.0,0.45652175,0.829932,76.858475,0.0,0.7291667
"""CNR5525272""","""CID1389119""",0,0,28.594776,0.001991443,77.18921,28.594193,77.294624,76.93171,0.0,0.0,0.0,-0.016666668,0.76785713,0.0,28.692434,0.0,-0.9782609,-0.5782313,77.09678,0.0,-0.5972222
"""CNR8880547""","""CID2121221""",0,0,28.601866,0.001991443,77.18084,27.7106,77.08396,92.59606,0.0,0.0,0.0,-0.36666667,0.98214287,0.0,24.86852,0.0,-0.10869565,0.7823129,88.32989,0.0,0.7291667
"""CNR7153398""","""CID7647733""",0,0,28.567593,-0.000467298,77.1644,28.572424,77.2586,84.01542,0.0,0.0,0.0,-1.0,0.19642857,1.0647107,25.0723,1.0647107,-0.04347826,0.5782313,77.17898,0.0,0.6458333
"""CNR1873974""","""CID9092658""",0,0,28.633192,-0.000467298,77.290405,22.725468,75.89075,82.13893,0.0,0.09531018,0.09531018,0.5833333,0.75,0.09531018,26.76184,0.09531018,0.45652175,0.7482993,77.091515,0.0,0.6736111
"""CNR6677146""","""CID2536372""",0,0,28.567816,-1.1117073,77.22558,28.4121,77.04708,77.22258,0.0,0.0,0.0,-0.03333333,-0.39285713,0.0,28.631254,0.0,-0.1521739,0.3197279,79.66586,0.0,0.2986111
"""CNR6197888""","""CID6919914""",0,0,24.919815,-0.000467298,79.58389,26.52745,79.60569,84.84996,0.0,0.0,0.0,1.7,0.64285713,1.2527629,25.73018,1.2527629,0.5,0.6394558,76.858475,0.0,0.5625
"""CNR7257127""","""CID9516027""",0,0,28.472233,-0.000467298,77.07272,27.84857,77.14454,78.4231,0.0,0.6931472,0.6931472,1.4,0.51785713,0.47000363,17.37114,0.47000363,0.67391306,0.6666667,76.59473,0.0,0.47916666
"""CNR8278615""","""CID5911530""",0,0,24.20033,-0.001031591,77.74993,28.452974,77.49596,77.0375,0.0,0.0,0.0,0.18333334,-0.39285713,0.0,28.4705,0.0,0.67391306,0.829932,77.33438,0.0,0.7361111
"""CNR5477646""","""CID3735674""",0,0,28.615765,-0.000467298,77.20531,28.47695,77.12283,85.50748,0.0,0.0,0.0,-0.06666667,0.98214287,0.0,25.72883,0.0,-0.7826087,-0.45578232,78.75845,0.0,-0.8125
"""CNR2912156""","""CID1537718""",0,0,28.553684,0.001143475,77.17898,28.586597,77.21253,78.06895,0.0,0.0,0.0,-0.8833333,-0.8214286,0.0,30.318413,0.0,0.45652175,0.8503401,77.20963,0.0,0.5833333
"""CNR6961272""","""CID9434189""",0,0,28.467205,-0.001031591,77.077545,12.54443,77.93497,84.98918,0.0,0.0,0.0,-0.7,-0.035714287,0.0,24.69636,0.0,0.45652175,0.7482993,77.022766,0.0,0.6041667
"""CNR3706733""","""CID4885309""",0,0,28.645643,-0.000467298,77.12701,29.99021,77.33438,77.10534,0.0,0.0,0.0,-0.26666668,-0.44642857,0.0,28.429296,0.0,-0.2173913,0.59183675,79.59649,0.0,0.5694444
"""CNR2985060""","""CID7231165""",0,0,21.210127,0.0,72.79208,23.229385,72.67409,77.18921,0.0,0.0,0.0,-0.95,-0.21428572,0.0,28.594776,0.0,-0.95652175,-0.5578231,77.2586,0.0,-0.6875
"""CNR9968909""","""CID4072422""",0,0,27.84857,-0.001031591,77.14454,28.67079,77.31175,72.79208,0.0,0.0,0.0,0.06666667,-0.2857143,0.0,21.210127,0.0,0.67391306,0.6394558,77.09678,0.0,0.5902778
"""CNR8781254""","""CID8832841""",0,0,28.54337,0.001143475,77.20505,28.553684,77.17898,77.35616,0.0,0.0,0.0,-0.26666668,-1.0535715,0.0,28.574734,0.0,0.26086956,0.3469388,77.18854,0.0,0.21527778
"""CNR7237115""","""CID7428291""",0,0,28.631678,0.001143475,77.21962,28.56103,77.20419,77.23517,0.0,0.0,0.0,-0.05,0.017857144,0.0,28.65055,0.0,0.32608697,0.414966,77.18773,0.0,0.2986111
"""CNR3959645""","""CID9773072""",0,0,28.539013,-0.000467298,77.22837,28.57714,77.35582,77.09922,0.0,0.0,0.0,0.43333334,0.32142857,0.0,27.42397,0.0,0.0,-0.61904764,77.18891,0.0,-0.8333333
"""CNR2305729""","""CID5741745""",0,0,28.685629,-0.000467298,77.400276,28.36005,76.94139,74.87468,0.0,0.0,0.0,-0.6333333,-0.3392857,0.0,20.371132,0.0,-0.3043478,-0.71428573,77.22989,0.0,0.3125
"""CNR6488441""","""CID6464795""",0,0,29.85327,0.001143475,77.12799,29.03693,77.23971,77.12701,0.0,0.0,0.0,-0.083333336,0.0,0.0,28.645643,0.0,0.6086956,0.79591835,77.05795,0.0,0.6666667
"""CNR3275110""","""CID7964413""",0,0,28.533098,0.028481131,77.08953,28.47873,77.12095,80.94392,0.0,0.0,0.0,0.95,1.6785715,0.0,26.843367,0.0,-0.7173913,0.006802721,77.18854,0.0,0.14583333
"""CNR7230500""","""CID9505071""",0,0,28.466677,0.001991443,77.51005,28.657482,77.236664,77.08953,0.0,0.0,0.0,-0.3,-0.32142857,0.0,28.533098,0.0,0.06521739,0.75510204,77.09568,0.0,0.6527778
"""CNR3624030""","""CID2375491""",0,0,27.84857,0.001143475,77.14454,28.665888,77.21574,72.14177,0.0,0.26236427,0.26236427,1.2666667,1.25,0.09531018,21.754099,0.09531018,0.4347826,0.70068026,73.02278,0.0,0.31944445
"""CNR7770759""","""CID3577942""",0,0,29.20956,-1.165131,79.5027,28.64031,77.093506,77.18854,0.0,0.0,0.0,-0.41666666,-0.30357143,0.0,28.65335,0.0,0.10869565,-0.5442177,77.12725,0.0,-0.7777778
"""CNR2145762""","""CID7635235""",0,0,28.48333,-0.96573293,77.3,27.182247,77.995,77.23981,0.0,0.0,0.0,0.6666667,-1.2321428,0.0,28.567411,0.0,-0.36956522,-0.72789115,77.10925,0.0,-0.7708333
"""CNR1812905""","""CID7665349""",0,0,22.74059,-0.8987653,88.37049,28.682434,77.03057,77.02603,0.0,0.0,0.0,-0.26666668,-0.375,0.0,28.468287,0.0,0.17391305,-0.33333334,76.858475,0.0,-0.4236111
"""CNR1892323""","""CID4640233""",0,0,28.533098,-0.000467298,77.08953,28.66448,77.12701,77.21225,0.0,0.0,0.0,3.45,3.5892856,0.0,28.664396,0.0,-1.0869565,-0.6530612,77.19859,0.0,-0.8472222
"""CNR6987278""","""CID9208436""",0,0,28.539013,-0.000467298,77.22837,28.639738,77.227844,77.57186,0.0,0.0,0.0,0.016666668,-0.51785713,0.0,28.141617,0.0,0.41304347,0.31292516,77.74172,0.0,0.20833333
"""CNR7792683""","""CID8748198""",0,0,24.044876,0.001143475,82.19835,25.37841,81.5113,88.348785,0.0,0.0,0.0,-0.6,-1.125,0.0,22.549467,0.0,0.47826087,-0.44217688,77.116035,0.0,-0.083333336
"""CNR1378569""","""CID3776355""",0,0,12.979087,-0.000467298,77.567856,28.47695,77.12283,77.03112,0.0,0.0,0.0,-0.48333332,0.2857143,0.0,28.462242,0.0,-0.3043478,0.040816326,77.24135,0.0,-0.18055555
"""CNR7851294""","""CID4458142""",0,0,28.67315,-0.000467298,77.17049,28.652094,77.23724,77.27633,0.0,0.0,0.0,-0.76666665,-0.125,0.0,30.56532,0.0,0.5652174,-0.25170067,77.31225,0.0,-0.6875
"""CNR5935709""","""CID6509775""",0,0,28.452032,-0.000467298,77.007195,28.621948,77.08732,77.3,0.0,0.0,0.0,-0.06666667,0.58928573,0.0,28.48333,0.0,-1.0652174,-0.3877551,77.09568,0.0,-0.5486111
"""CNR4778197""","""CID5883442""",0,0,28.474245,0.001991443,77.027115,28.468287,77.02603,77.32716,0.0,0.0,0.0,-0.16666667,-0.4107143,0.0,28.137003,0.0,-0.6086956,0.17687075,77.09922,0.0,0.27083334
"""CNR1588735""","""CID7112052""",0,0,28.686014,-0.001031591,77.43225,28.50346,77.39883,86.17708,0.0,0.0,0.0,1.3166667,0.5714286,0.0,25.02454,0.0,-1.0869565,-0.45578232,77.21962,0.0,0.625
"""CNR6568088""","""CID9798455""",0,0,28.666765,0.0,77.22911,28.595858,77.38618,81.97291,0.0,0.0,0.0,-0.31666666,-0.035714287,0.0,22.00075,0.0,0.6956522,0.7619048,77.33377,0.0,0.5972222
"""CNR5292762""","""CID3773249""",0,0,28.598492,-0.016104063,77.202965,22.95078,79.184,75.89747,0.0,0.0,0.0,-0.38333333,-0.53571427,0.0,22.72423,0.0,0.4347826,0.5986394,77.51005,0.0,0.4722222
"""CNR5670608""","""CID1312254""",0,0,27.42397,0.0,77.09922,28.643726,77.11282,77.22837,0.0,0.8329091,0.8329091,-0.05,0.39285713,0.26236427,28.539013,0.26236427,0.19565217,0.8095238,77.14844,0.0,0.6805556
"""CNR4814562""","""CID1791541""",0,0,28.619066,-0.000467298,77.36427,28.631294,77.21992,75.74622,0.0,0.0,0.0,-0.16666667,0.035714287,0.0,25.25844,0.0,0.67391306,-0.5102041,77.28681,0.0,-0.4861111
"""CNR6887108""","""CID5458601""",0,0,25.266867,-1.2396231,82.99381,28.649773,77.13364,77.19498,0.0,0.0,0.0,-0.33333334,-0.73214287,0.0,28.546103,0.0,0.6304348,0.6394558,77.09597,0.0,0.5069444
"""CNR6691105""","""CID3797761""",0,0,27.42397,0.001143475,77.09922,28.52909,77.21166,77.03112,0.0,0.0,0.0,0.18333334,0.35714287,0.0,28.462242,0.0,0.19565217,0.78911567,77.18921,0.0,0.6597222
