hour,temperature_2m_pickup,relative_humidity_2m_pickup,dew_point_2m_pickup,precipitation_pickup,snowfall_pickup,wind_speed_10m_pickup,AvgVTAT_missing_flag,DriverRatings_missing_flag,Avg VTAT_fill,Avg CTAT_fill,Booking Value_fill,Ride Distance_fill,Driver Ratings_fill,Customer Rating_fill,Vehicle Type_Bike,Vehicle Type_Go Mini,Vehicle Type_Go Sedan,Vehicle Type_Premier Sedan,Vehicle Type_Uber XL,Vehicle Type_eBike,Vehicle Type
19,25.4,82.0,22.2,0.0,0.0,4.3,0,1,6.7,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
19,13.1,66.0,6.9,0.0,0.0,4.3,0,0,9.1,24.7,239.0,42.02,4.3,3.3,False,True,False,False,False,False,Go Mini
19,26.3,31.0,7.7,0.0,0.0,8.0,0,1,7.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
18,32.5,20.0,6.8,0.0,0.0,8.4,0,1,11.6,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
13,34.6,20.0,8.1,0.0,0.0,29.1,0,0,10.5,43.3,864.0,22.5,4.4,3.9,False,False,True,False,False,False,Go Sedan
13,27.5,89.0,25.5,0.0,0.0,11.4,0,0,8.3,33.7,257.0,28.99,4.9,4.9,False,False,False,True,False,False,Premier Sedan
13,28.9,74.0,23.8,0.0,0.0,9.0,0,1,9.6,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
16,26.0,94.0,24.9,0.4,0.0,4.5,0,0,8.9,17.8,1713.0,14.78,4.7,3.2,False,False,True,False,False,False,Go Sedan
9,27.9,26.0,6.7,0.0,0.0,9.3,0,0,12.2,36.7,167.0,36.67,4.6,4.9,False,False,False,False,False,True,eBike
14,27.3,64.0,19.8,0.0,0.0,6.6,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
9,44.4,11.0,7.1,0.0,0.0,13.4,0,0,12.9,33.3,650.0,46.77,4.3,4.9,False,True,False,False,False,False,Go Mini
18,22.2,78.0,18.1,0.0,0.0,7.8,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
17,32.3,75.0,27.2,0.0,0.0,21.9,0,0,9.5,37.3,523.0,4.21,4.6,4.2,False,False,False,True,False,False,Premier Sedan
18,10.0,82.0,7.0,0.0,0.0,9.5,1,1,8.400261598201512,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
6,27.5,87.0,25.2,0.3,0.0,9.9,0,1,3.1,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
7,16.2,71.0,10.9,0.0,0.0,1.8,0,1,17.2,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
20,16.7,70.0,11.2,0.0,0.0,6.2,0,1,6.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
1,13.2,100.0,13.2,0.0,0.0,1.4,0,0,3.9,22.6,318.0,29.27,3.6,3.7,False,False,True,False,False,False,Go Sedan
21,22.6,70.0,16.9,0.0,0.0,2.7,0,0,14.0,15.6,346.0,27.7,4.6,4.7,False,False,False,True,False,False,Premier Sedan
22,24.6,76.0,20.1,0.0,0.0,6.3,0,1,6.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,31.6,63.0,23.7,0.0,0.0,5.2,0,1,4.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
21,34.4,27.0,12.7,0.0,0.0,20.6,0,1,3.3,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
20,33.3,21.0,8.1,0.0,0.0,7.2,1,1,8.48983193277311,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
7,26.3,86.0,23.8,2.0,0.0,23.1,0,1,9.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,13.1,90.0,11.4,0.0,0.0,8.1,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
18,27.5,92.0,26.2,0.0,0.0,5.2,0,0,8.6,17.7,667.0,3.25,4.7,4.3,False,False,False,False,False,True,eBike
0,26.0,91.0,24.4,0.0,0.0,9.7,0,1,8.1,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
1,24.8,95.0,23.9,0.8,0.0,5.4,0,1,6.7,27.6,112.0,19.58,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
11,31.7,46.0,18.7,0.0,0.0,4.8,0,0,10.1,17.5,79.0,2.4,3.4,5.0,False,False,False,False,False,False,Auto
15,31.6,51.0,20.1,0.0,0.0,12.1,0,0,12.2,26.3,347.0,16.0,4.3,4.7,False,False,False,False,True,False,Uber XL
20,21.5,74.0,16.7,0.0,0.0,7.3,0,1,10.6,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
5,28.6,76.0,24.0,0.1,0.0,10.2,0,1,11.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,34.3,60.0,25.5,0.1,0.0,6.9,0,0,5.8,38.1,189.0,5.15,4.5,4.3,False,True,False,False,False,False,Go Mini
16,26.5,94.0,25.5,0.5,0.0,4.9,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
8,20.8,67.0,14.3,0.0,0.0,4.0,0,0,8.0,42.6,158.0,29.8,4.5,3.2,False,True,False,False,False,False,Go Mini
10,30.3,32.0,11.7,0.0,0.0,21.7,0,0,14.2,35.0,281.0,12.55,4.2,4.1,False,False,True,False,False,False,Go Sedan
18,28.9,87.0,26.5,0.0,0.0,5.2,0,0,9.0,30.1,261.0,23.88,3.6,4.4,False,False,False,True,False,False,Premier Sedan
14,33.7,32.0,14.6,0.0,0.0,16.4,0,1,3.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
6,29.0,59.0,20.1,0.0,0.0,5.9,0,0,4.4,36.1,355.0,45.23,4.3,4.6,False,False,False,True,False,False,Premier Sedan
10,42.4,15.0,10.1,0.0,0.0,13.1,0,0,9.7,28.8,200.0,34.38,4.3,5.0,False,True,False,False,False,False,Go Mini
22,31.1,19.0,5.0,0.0,0.0,11.4,0,1,17.2,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
10,31.0,73.0,25.5,0.2,0.0,9.4,0,0,12.3,25.1,302.0,4.2,3.9,3.3,False,False,True,False,False,False,Go Sedan
20,28.1,88.0,26.0,2.1,0.0,6.6,0,0,3.9,17.4,593.0,18.92,4.3,4.3,False,False,False,False,False,False,Auto
6,27.9,42.0,13.9,0.0,0.0,2.3,0,1,6.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
16,26.6,89.0,24.7,0.0,0.0,7.1,0,0,5.4,25.7,291.0,44.83,3.7,3.7,False,False,False,False,False,False,Auto
19,26.5,96.0,25.8,0.0,0.0,2.1,0,0,11.1,26.9,162.0,33.34,4.7,4.3,False,True,False,False,False,False,Go Mini
17,29.0,87.0,26.6,0.0,0.0,9.0,0,1,6.0,17.6,164.0,17.31,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
17,21.8,26.0,1.7,0.0,0.0,8.6,0,0,10.7,20.1,555.0,16.54,4.3,4.6,False,False,True,False,False,False,Go Sedan
20,28.5,84.0,25.5,0.0,0.0,14.7,0,0,8.7,16.5,1300.0,7.45,4.5,3.8,False,False,False,False,False,True,eBike
4,21.9,61.0,14.0,0.0,0.0,15.5,0,0,5.3,41.3,260.0,6.7,4.1,4.3,False,False,False,False,False,False,Auto
14,24.3,68.0,18.0,0.0,0.0,6.6,0,0,12.5,32.4,169.0,11.32,4.4,4.3,False,False,False,False,False,False,Auto
8,43.8,11.0,7.3,0.0,0.0,14.5,0,0,12.5,44.5,158.0,47.37,3.9,4.6,False,False,False,False,False,True,eBike
21,10.5,80.0,7.2,0.0,0.0,7.7,0,0,14.0,35.3,774.0,11.73,3.8,4.4,False,False,False,False,True,False,Uber XL
20,26.5,77.0,22.1,0.0,0.0,16.6,0,0,4.7,34.8,509.0,4.01,4.3,4.9,False,False,False,False,True,False,Uber XL
7,24.1,25.0,2.8,0.0,0.0,9.8,0,0,2.3,24.7,400.0,30.04,3.0,4.7,False,False,False,False,False,False,Auto
10,26.9,43.0,13.4,0.0,0.0,2.8,0,0,5.0,25.1,335.0,48.56,3.7,4.3,False,False,False,False,False,False,Auto
21,13.6,61.0,6.1,0.0,0.0,10.5,0,0,7.9,26.7,86.0,29.58,4.2,4.2,False,False,False,False,False,False,Auto
18,24.2,96.0,23.5,2.1,0.0,4.2,0,0,7.5,41.7,707.0,44.76,4.8,4.4,False,True,False,False,False,False,Go Mini
21,16.5,60.0,8.6,0.0,0.0,11.5,0,0,3.1,15.3,192.0,33.68,4.2,4.8,True,False,False,False,False,False,Bike
21,5.4,95.0,4.7,0.0,0.0,12.9,0,1,10.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
2,20.5,72.0,15.4,0.0,0.0,4.9,0,0,3.1,27.9,1214.0,36.42,3.8,4.7,False,False,False,False,False,False,Auto
13,28.7,74.0,23.6,0.0,0.0,4.6,0,0,11.7,30.7,1106.0,40.53,4.5,4.6,False,True,False,False,False,False,Go Mini
22,34.4,26.0,12.1,0.0,0.0,22.8,0,0,7.5,32.9,598.0,21.53,4.3,4.9,False,False,False,False,False,False,Auto
19,12.2,78.0,8.5,0.0,0.0,2.8,0,0,7.2,40.8,661.0,44.86,4.3,4.9,False,False,False,False,False,True,eBike
21,27.6,92.0,26.2,0.0,0.0,3.6,0,1,14.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,26.3,31.0,7.8,0.0,0.0,10.8,0,0,9.1,15.1,162.0,15.22,4.2,5.0,False,False,False,False,False,False,Auto
6,27.7,85.0,25.0,0.2,0.0,10.4,0,0,5.6,27.7,279.0,29.75,3.9,4.9,False,False,False,True,False,False,Premier Sedan
14,27.1,20.0,2.5,0.0,0.0,12.6,0,0,7.2,30.2,683.0,21.73,5.0,4.9,False,True,False,False,False,False,Go Mini
18,28.8,22.0,4.9,0.0,0.0,9.3,0,0,9.9,22.5,605.0,3.07,4.2,4.3,False,False,False,True,False,False,Premier Sedan
10,42.5,8.0,0.6,0.0,0.0,13.2,0,0,9.0,15.2,1075.0,41.13,5.0,4.9,False,True,False,False,False,False,Go Mini
19,16.5,74.0,11.9,0.0,0.0,2.5,0,1,5.7,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,24.6,86.0,22.1,0.0,0.0,6.1,0,0,2.8,32.5,54.0,8.63,4.3,4.7,False,False,True,False,False,False,Go Sedan
12,11.4,83.0,8.6,0.0,0.0,8.0,0,1,5.9,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
18,12.7,66.0,6.5,0.0,0.0,8.9,0,0,3.6,22.4,181.0,25.83,4.6,5.0,False,True,False,False,False,False,Go Mini
12,30.2,70.0,24.1,2.2,0.0,23.0,0,0,8.1,19.9,258.0,18.42,3.8,4.3,False,False,False,True,False,False,Premier Sedan
9,32.3,43.0,18.1,0.0,0.0,2.4,0,0,8.9,35.1,182.0,16.6,4.1,4.8,False,False,False,False,True,False,Uber XL
12,26.6,91.0,25.0,0.1,0.0,5.3,0,0,10.5,33.5,895.0,42.09,4.3,4.2,False,True,False,False,False,False,Go Mini
15,19.7,60.0,11.7,0.0,0.0,11.0,0,0,2.8,44.5,360.0,17.78,4.9,4.0,True,False,False,False,False,False,Bike
17,25.3,95.0,24.5,0.0,0.0,8.7,0,0,11.0,38.8,1117.0,37.26,4.3,4.6,False,False,False,False,False,False,Auto
6,25.1,46.0,12.8,0.0,0.0,8.2,0,1,6.1,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
17,17.8,67.0,11.6,0.0,0.0,16.9,0,0,14.8,34.6,1180.0,13.58,4.1,4.5,True,False,False,False,False,False,Bike
19,33.0,38.0,16.9,0.0,0.0,6.3,0,1,7.1,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
14,26.0,93.0,24.8,0.2,0.0,5.1,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
8,30.0,79.0,26.0,0.4,0.0,3.1,0,0,4.8,24.3,89.0,4.62,4.0,4.2,False,False,True,False,False,False,Go Sedan
22,28.5,88.0,26.2,0.0,0.0,21.4,0,0,9.2,24.1,660.0,20.12,4.7,4.3,False,False,True,False,False,False,Go Sedan
23,24.6,95.0,23.8,0.0,0.0,4.9,0,0,12.7,42.9,240.0,47.64,4.4,4.9,False,False,True,False,False,False,Go Sedan
14,34.8,17.0,6.5,0.0,0.0,9.0,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,17.7,71.0,12.3,0.0,0.0,4.4,0,0,6.1,31.9,605.0,26.87,4.5,4.4,False,False,False,False,False,False,Auto
16,25.0,45.0,12.2,0.0,0.0,19.2,0,0,6.9,34.6,593.0,25.25,4.4,4.2,False,False,True,False,False,False,Go Sedan
21,24.4,45.0,11.8,0.0,0.0,6.6,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,31.9,51.0,20.6,0.0,0.0,3.2,0,0,2.6,40.1,915.0,45.78,4.3,4.5,False,False,False,True,False,False,Premier Sedan
19,16.7,90.0,15.0,0.0,0.0,3.6,0,0,3.5,40.3,376.0,34.89,4.6,5.0,False,False,True,False,False,False,Go Sedan
18,27.6,91.0,26.0,0.0,0.0,6.7,0,1,8.8,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
16,22.6,73.0,17.5,0.0,0.0,7.6,0,0,7.9,15.1,1038.0,22.73,4.6,4.3,False,False,False,True,False,False,Premier Sedan
15,22.5,86.0,20.0,0.2,0.0,23.5,0,0,8.9,43.8,380.0,43.98,4.3,4.0,False,False,True,False,False,False,Go Sedan
9,21.5,47.0,9.9,0.0,0.0,7.2,0,0,11.0,41.3,424.0,31.78,4.6,4.4,False,False,False,False,False,False,Auto
17,13.0,67.0,7.1,0.0,0.0,9.2,0,1,5.1,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
13,29.1,56.0,19.4,0.0,0.0,7.7,0,1,7.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,24.3,46.0,12.0,0.0,0.0,4.4,0,1,11.6,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
11,31.3,69.0,24.9,0.0,0.0,15.9,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
17,19.9,68.0,13.8,0.0,0.0,6.9,0,1,9.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
14,23.5,84.0,20.7,0.0,0.0,27.2,0,0,10.9,44.7,1157.0,24.42,4.3,5.0,False,False,False,False,False,False,Auto
18,24.8,85.0,22.1,0.0,0.0,5.5,0,1,11.2,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
7,34.1,61.0,25.6,0.0,0.0,7.5,0,0,12.5,16.3,716.0,33.81,4.2,4.4,False,False,False,False,False,True,eBike
16,28.6,28.0,8.3,0.0,0.0,7.6,0,0,2.7,36.4,145.0,37.09,3.0,4.6,False,False,False,False,False,True,eBike
8,17.2,54.0,7.7,0.0,0.0,7.8,0,1,5.2,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
14,27.9,87.0,25.6,0.0,0.0,3.4,0,0,4.4,23.0,417.0,4.13,3.8,4.8,False,False,True,False,False,False,Go Sedan
22,25.9,97.0,25.3,0.0,0.0,3.6,0,0,7.5,16.7,368.0,7.17,4.9,3.3,False,False,True,False,False,False,Go Sedan
10,30.1,74.0,24.9,0.2,0.0,11.6,0,0,8.1,16.4,1220.0,18.84,4.4,4.7,True,False,False,False,False,False,Bike
11,14.9,66.0,8.7,0.0,0.0,11.2,0,0,12.5,28.6,388.0,35.69,4.1,4.2,False,False,False,False,False,False,Auto
11,43.6,17.0,13.3,0.0,0.0,22.9,0,0,8.5,38.4,851.0,10.48,3.7,3.7,False,True,False,False,False,False,Go Mini
12,30.8,74.0,25.6,0.0,0.0,11.5,0,0,14.2,31.7,194.0,24.81,4.7,4.9,False,False,False,False,False,False,Auto
16,19.5,70.0,13.8,0.0,0.0,9.4,0,0,14.5,22.4,891.0,11.73,3.3,4.6,False,False,False,True,False,False,Premier Sedan
16,28.1,91.0,26.5,0.0,0.0,7.2,0,0,11.8,30.9,250.0,9.8,4.2,4.9,False,False,False,False,False,False,Auto
21,20.7,91.0,19.2,0.0,0.0,6.3,0,1,3.3,24.6,1261.0,12.37,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
10,27.4,27.0,7.0,0.0,0.0,7.4,0,0,12.0,15.5,81.0,48.27,4.5,4.2,False,True,False,False,False,False,Go Mini
8,31.8,37.0,15.4,0.0,0.0,16.0,0,1,10.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
6,23.7,40.0,9.4,0.0,0.0,5.8,0,1,5.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
9,31.6,66.0,24.4,0.0,0.0,10.8,0,0,8.8,31.9,317.0,7.5,4.1,4.1,False,True,False,False,False,False,Go Mini
13,11.0,86.0,8.8,0.0,0.0,10.5,0,0,4.9,32.8,445.0,17.51,4.3,4.9,True,False,False,False,False,False,Bike
17,28.8,25.0,7.0,0.0,0.0,7.9,0,1,4.4,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
1,23.4,93.0,22.2,0.0,0.0,15.4,0,0,6.2,26.2,314.0,22.3,4.5,4.9,False,False,False,False,False,False,Auto
19,16.8,59.0,8.7,0.0,0.0,7.9,0,1,7.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
9,43.0,13.0,8.4,0.0,0.0,21.1,0,0,14.0,27.7,92.0,30.43,4.3,4.6,True,False,False,False,False,False,Bike
9,33.2,59.0,24.1,0.0,0.0,6.6,0,1,8.0,23.2,249.0,5.71,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
13,34.3,29.0,13.9,0.0,0.0,21.2,0,0,6.8,27.1,157.0,4.31,3.6,4.6,False,False,False,False,False,False,Auto
21,30.8,34.0,13.1,0.0,0.0,11.2,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
21,28.5,85.0,25.8,0.7,0.0,4.1,0,1,7.3,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
20,27.7,88.0,25.6,0.0,0.0,7.6,0,0,12.3,44.5,252.0,31.75,4.9,4.8,True,False,False,False,False,False,Bike
8,31.2,61.0,22.7,0.0,0.0,5.9,0,0,9.3,27.6,152.0,10.67,4.0,4.3,False,True,False,False,False,False,Go Mini
10,29.7,78.0,25.5,0.2,0.0,6.6,0,1,3.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,21.2,93.0,20.0,0.8,0.0,3.5,0,0,3.3,44.8,591.0,16.59,4.5,4.9,True,False,False,False,False,False,Bike
13,26.1,96.0,25.3,0.8,0.0,7.1,0,0,13.8,44.1,532.0,31.24,4.3,4.4,True,False,False,False,False,False,Bike
7,40.4,12.0,5.9,0.0,0.0,15.4,0,1,7.7,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,21.6,26.0,1.3,0.0,0.0,7.9,0,1,4.7,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
9,17.7,49.0,6.8,0.0,0.0,3.5,0,0,4.9,21.6,447.0,25.47,3.9,4.5,False,True,False,False,False,False,Go Mini
7,22.7,28.0,3.3,0.0,0.0,10.9,0,0,9.3,24.3,360.0,18.9,4.7,5.0,False,True,False,False,False,False,Go Mini
9,29.9,76.0,25.1,0.0,0.0,4.7,0,0,3.5,24.4,58.0,37.23,4.6,4.2,False,False,False,False,False,False,Auto
9,30.0,84.0,27.0,0.2,0.0,8.5,0,0,3.4,31.6,306.0,31.16,3.1,4.4,True,False,False,False,False,False,Bike
14,24.7,67.0,18.2,0.0,0.0,6.9,0,0,10.1,28.9,799.0,46.31,4.3,4.6,True,False,False,False,False,False,Bike
16,28.9,88.0,26.6,0.4,0.0,10.8,0,0,3.4,32.1,563.0,36.9,4.3,4.1,False,False,False,False,True,False,Uber XL
18,22.4,72.0,17.0,0.0,0.0,8.5,0,0,8.1,21.5,661.0,21.07,4.5,4.9,False,False,False,True,False,False,Premier Sedan
14,11.5,76.0,7.5,0.0,0.0,3.6,0,0,9.4,26.6,396.0,14.7,4.3,3.4,False,True,False,False,False,False,Go Mini
4,26.8,74.0,21.8,0.0,0.0,8.4,0,0,9.1,20.7,753.0,8.05,4.4,4.4,False,False,False,False,False,False,Auto
15,26.0,74.0,21.0,0.0,0.0,7.0,0,0,6.9,42.6,365.0,18.93,4.3,4.3,True,False,False,False,False,False,Bike
18,25.9,94.0,24.9,0.0,0.0,15.5,0,0,9.4,17.9,943.0,38.2,4.6,4.2,False,False,False,False,False,False,Auto
18,21.2,53.0,11.3,0.0,0.0,7.2,0,1,3.5,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,40.8,10.0,3.8,0.0,0.0,15.5,0,0,9.9,25.9,406.0,46.34,3.8,4.3,True,False,False,False,False,False,Bike
15,24.8,46.0,12.5,0.0,0.0,5.8,0,0,7.1,20.5,429.0,15.86,4.2,4.3,False,False,True,False,False,False,Go Sedan
19,29.5,89.0,27.4,0.0,0.0,2.8,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
0,24.9,99.0,24.8,0.0,0.0,3.9,0,0,7.2,15.2,266.0,34.3,4.4,3.4,True,False,False,False,False,False,Bike
10,15.8,66.0,9.4,0.0,0.0,14.6,0,0,11.1,17.5,57.0,37.53,4.9,4.4,False,False,False,False,False,False,Auto
10,31.1,40.0,16.0,0.0,0.0,16.7,0,0,9.7,28.5,590.0,43.67,3.7,4.5,False,False,True,False,False,False,Go Sedan
10,43.3,18.0,13.7,0.0,0.0,17.9,0,0,4.0,16.0,246.0,20.41,4.4,4.9,True,False,False,False,False,False,Bike
22,27.2,93.0,25.9,0.0,0.0,11.3,0,0,4.8,33.4,84.0,43.75,4.5,4.7,False,False,False,False,False,False,Auto
17,23.3,92.0,21.9,0.0,0.0,11.4,0,1,6.0,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
19,26.4,97.0,25.8,0.0,0.0,3.1,0,0,4.7,33.1,191.0,46.35,3.6,4.7,False,False,False,False,False,False,Auto
11,28.9,79.0,24.9,0.0,0.0,8.3,0,0,8.8,43.7,378.0,20.37,4.2,3.2,False,False,False,False,False,True,eBike
18,23.0,55.0,13.3,0.0,0.0,7.1,0,1,2.4,16.5,342.0,8.69,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,17.0,92.0,15.7,0.0,0.0,2.5,0,0,7.1,19.5,369.0,2.09,4.3,4.5,False,False,True,False,False,False,Go Sedan
19,32.7,49.0,20.7,0.0,0.0,13.7,0,0,10.5,40.1,693.0,45.98,4.7,4.2,False,False,False,False,False,False,Auto
7,35.3,12.0,2.0,0.0,0.0,11.5,0,0,10.4,30.7,148.0,35.19,4.7,4.2,False,False,False,False,False,False,Auto
21,10.3,53.0,1.1,0.0,0.0,9.7,0,1,11.4,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,29.4,86.0,26.9,0.0,0.0,6.8,0,1,3.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
9,36.5,55.0,26.0,0.0,0.0,12.7,0,0,8.2,21.8,347.0,14.11,4.3,3.7,False,False,False,True,False,False,Premier Sedan
18,36.0,25.0,13.0,0.0,0.0,11.2,0,1,5.0,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,14.2,90.0,12.6,0.0,0.0,5.9,0,0,13.0,37.6,227.0,12.03,4.6,3.7,False,False,False,False,False,False,Auto
9,44.2,17.0,13.6,0.0,0.0,23.0,0,0,7.6,19.3,588.0,14.9,4.3,4.8,True,False,False,False,False,False,Bike
16,28.6,87.0,26.2,0.0,0.0,4.9,0,0,10.7,38.8,132.0,18.97,4.4,4.3,False,False,False,True,False,False,Premier Sedan
12,25.9,54.0,15.9,0.0,0.0,7.2,0,0,11.2,25.6,561.0,44.4,4.2,4.9,False,False,False,True,False,False,Premier Sedan
11,32.4,63.0,24.4,0.0,0.0,10.8,1,1,8.48983193277311,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
20,32.4,43.0,18.0,0.0,0.0,13.4,0,0,9.7,44.9,158.0,18.98,4.2,4.2,False,False,False,False,False,False,Auto
22,23.4,48.0,11.8,0.0,0.0,8.0,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
