cluster,silhouette,Booking ID,Customer ID
3,0.3719737,"""CNR1456049""","""CID5722305"""
1,0.4665864,"""CNR9910547""","""CID7267162"""
3,0.5318777,"""CNR4505039""","""CID8601598"""
1,0.38927418,"""CNR2898050""","""CID1516570"""
3,0.5717467,"""CNR2066912""","""CID7868182"""
0,0.5593026,"""CNR4694217""","""CID6623498"""
1,0.29402813,"""CNR9086694""","""CID1564650"""
0,0.501303,"""CNR3614133""","""CID1919404"""
0,0.2844339,"""CNR5925227""","""CID9346641"""
2,0.11155534,"""CNR2270165""","""CID1036906"""
0,0.55571353,"""CNR5568712""","""CID1277528"""
0,0.36384723,"""CNR8002088""","""CID7591158"""
4,0.15885502,"""CNR4151102""","""CID4892044"""
4,0.5387869,"""CNR4083167""","""CID7168786"""
2,0.54880655,"""CNR4899122""","""CID7879061"""
3,0.49572602,"""CNR3404014""","""CID5570791"""
0,0.2687715,"""CNR4980486""","""CID7482953"""
2,0.12770689,"""CNR3125291""","""CID5686688"""
1,0.35096732,"""CNR8788210""","""CID5582299"""
3,0.012603238,"""CNR2199295""","""CID4892084"""
0,0.51229924,"""CNR5805639""","""CID6316344"""
4,0.51260674,"""CNR8410773""","""CID5525050"""
4,0.29704982,"""CNR5442189""","""CID9403434"""
3,0.4039723,"""CNR1278315""","""CID8911337"""
3,0.56848264,"""CNR7527478""","""CID4894520"""
3,0.06629852,"""CNR4725147""","""CID7166094"""
2,0.23877531,"""CNR5654141""","""CID9881226"""
0,0.2802607,"""CNR9308880""","""CID9048500"""
1,0.096709386,"""CNR7223634""","""CID5611923"""
4,0.06705551,"""CNR8908186""","""CID1060467"""
0,0.30635166,"""CNR6098250""","""CID2595479"""
4,0.28529486,"""CNR7860349""","""CID5161952"""
3,0.5150945,"""CNR7774098""","""CID1535567"""
3,0.12281167,"""CNR8990210""","""CID6785239"""
3,0.57786465,"""CNR1604843""","""CID3650524"""
2,0.116374925,"""CNR5743864""","""CID4720271"""
0,0.09332222,"""CNR7721257""","""CID4783718"""
1,0.40959185,"""CNR7360556""","""CID6551070"""
4,0.28552577,"""CNR6248078""","""CID5434628"""
4,0.48388094,"""CNR7698052""","""CID7071135"""
3,0.13307895,"""CNR4456848""","""CID8988573"""
0,0.49673653,"""CNR5540432""","""CID3241367"""
3,0.004801663,"""CNR3418737""","""CID4772721"""
0,0.57502836,"""CNR2312629""","""CID6034675"""
4,0.08252282,"""CNR3442968""","""CID3217784"""
3,0.5299376,"""CNR5362803""","""CID7155427"""
3,0.3458281,"""CNR8068355""","""CID2908322"""
2,0.19474664,"""CNR7320481""","""CID1745963"""
4,0.31284276,"""CNR9625360""","""CID7198592"""
1,0.5507825,"""CNR7564013""","""CID9512652"""
4,0.20798063,"""CNR4088153""","""CID4916643"""
0,0.5747229,"""CNR3300635""","""CID8726709"""
2,0.48532224,"""CNR7198703""","""CID7566355"""
2,0.09219269,"""CNR5366935""","""CID9046824"""
3,0.4210635,"""CNR5738309""","""CID3264136"""
4,0.007766548,"""CNR2751689""","""CID2451322"""
4,0.5178496,"""CNR1407518""","""CID4174424"""
4,0.43856958,"""CNR9764222""","""CID7115581"""
1,0.34313142,"""CNR8216364""","""CID7366872"""
1,0.4715218,"""CNR4859116""","""CID7339139"""
0,0.26123357,"""CNR5062372""","""CID4198911"""
4,0.037799302,"""CNR3842641""","""CID1750914"""
0,0.41648814,"""CNR4460316""","""CID6444247"""
0,0.5407016,"""CNR1323410""","""CID4463798"""
3,0.54584855,"""CNR2250312""","""CID3180078"""
3,0.018295284,"""CNR4635927""","""CID7012211"""
4,0.53465337,"""CNR9536120""","""CID9337094"""
1,0.38502347,"""CNR7195310""","""CID6035944"""
2,0.3929839,"""CNR5828425""","""CID8430067"""
3,0.537151,"""CNR5197707""","""CID8536713"""
2,0.4936849,"""CNR5254201""","""CID5776348"""
2,0.46588805,"""CNR8163591""","""CID2960805"""
1,0.5415409,"""CNR1176861""","""CID5753303"""
0,0.5606315,"""CNR5785463""","""CID8295105"""
1,0.1032584,"""CNR6919794""","""CID6774748"""
0,0.25376227,"""CNR9843847""","""CID6799716"""
0,0.52026707,"""CNR4392706""","""CID6689563"""
3,0.4514531,"""CNR9228185""","""CID7967244"""
1,0.5241248,"""CNR5605609""","""CID4841601"""
1,0.41709256,"""CNR6160275""","""CID5501411"""
1,0.51563615,"""CNR2204332""","""CID8779024"""
3,0.50527203,"""CNR7064469""","""CID1757129"""
3,0.55081916,"""CNR8106259""","""CID3123435"""
0,0.5267376,"""CNR6657363""","""CID8258687"""
1,0.5272113,"""CNR5009960""","""CID4647984"""
2,0.32285234,"""CNR5012798""","""CID6112870"""
4,0.1845431,"""CNR1557346""","""CID3922737"""
0,0.4458321,"""CNR5966048""","""CID1071287"""
0,0.5524901,"""CNR3253442""","""CID8239451"""
1,0.17002328,"""CNR4963206""","""CID9374785"""
1,0.12501252,"""CNR4067782""","""CID6180494"""
1,0.39230588,"""CNR9310811""","""CID9760512"""
3,0.41821626,"""CNR5984068""","""CID4463716"""
2,0.24396358,"""CNR2440013""","""CID5614936"""
3,0.31563383,"""CNR1014047""","""CID5187884"""
0,0.47334644,"""CNR4429410""","""CID2136964"""
0,0.54395324,"""CNR7340675""","""CID9775644"""
3,0.5150907,"""CNR4839889""","""CID2622337"""
2,0.10739346,"""CNR4201157""","""CID9760707"""
3,0.43974516,"""CNR2269173""","""CID3033035"""
4,0.19643834,"""CNR3506770""","""CID1564724"""
0,0.2900088,"""CNR6855175""","""CID2378462"""
4,0.40677124,"""CNR8859781""","""CID5490176"""
3,0.3892229,"""CNR2961611""","""CID3190517"""
2,0.2721626,"""CNR5009691""","""CID2286725"""
4,0.031188449,"""CNR6785751""","""CID9577024"""
3,0.52889705,"""CNR6145087""","""CID7713985"""
3,0.096745014,"""CNR7704384""","""CID2670324"""
3,0.55630034,"""CNR5943425""","""CID6866756"""
4,0.2099757,"""CNR5469894""","""CID9066685"""
0,0.5328472,"""CNR1130715""","""CID1461556"""
2,0.18138531,"""CNR1152211""","""CID5831862"""
2,0.33694765,"""CNR8242907""","""CID7973188"""
3,0.5325071,"""CNR1519687""","""CID5319443"""
2,0.0426353,"""CNR2478211""","""CID2555454"""
4,0.21941748,"""CNR7336649""","""CID6486485"""
0,0.55127156,"""CNR2566387""","""CID1160147"""
1,0.54374063,"""CNR6303514""","""CID7192109"""
1,0.5290347,"""CNR9153217""","""CID4641211"""
4,0.4018264,"""CNR2958687""","""CID1519444"""
0,0.47977173,"""CNR9244093""","""CID2684363"""
4,0.27964115,"""CNR4505512""","""CID9972042"""
0,0.5604233,"""CNR2952471""","""CID7453414"""
2,0.534637,"""CNR6598077""","""CID6258739"""
2,0.09708132,"""CNR9384775""","""CID3283799"""
1,0.01204744,"""CNR8339893""","""CID4931264"""
3,0.5646355,"""CNR8642454""","""CID5873082"""
0,0.55448204,"""CNR4994271""","""CID7526547"""
0,-0.038933504,"""CNR1394951""","""CID3357025"""
2,0.17414911,"""CNR1407529""","""CID6340251"""
1,0.48370218,"""CNR4753901""","""CID5097394"""
0,0.017410234,"""CNR9691213""","""CID3621515"""
0,0.35584486,"""CNR8384151""","""CID1220681"""
3,0.5526077,"""CNR3021480""","""CID4650265"""
1,0.3673528,"""CNR5099092""","""CID6408750"""
2,0.23190223,"""CNR9417908""","""CID1765887"""
0,0.09766114,"""CNR5725380""","""CID7776460"""
0,0.5458559,"""CNR9210257""","""CID8880509"""
2,0.2181619,"""CNR9628662""","""CID5384137"""
2,0.32212552,"""CNR4861079""","""CID8412868"""
3,0.024054024,"""CNR6840765""","""CID6985236"""
3,0.29433838,"""CNR7149289""","""CID2607906"""
0,-0.055584088,"""CNR5646656""","""CID7110646"""
0,0.34526187,"""CNR9029118""","""CID1178335"""
0,0.57045686,"""CNR1382273""","""CID4784516"""
4,0.54043525,"""CNR6853176""","""CID9879542"""
2,0.4377068,"""CNR4173313""","""CID3059204"""
1,0.48349148,"""CNR6569520""","""CID8847335"""
2,0.22064324,"""CNR4180467""","""CID9145538"""
1,0.49185857,"""CNR2790295""","""CID1412150"""
2,0.20073126,"""CNR7051731""","""CID4562056"""
1,0.44530308,"""CNR7941158""","""CID5590862"""
4,0.111507416,"""CNR6060166""","""CID4821084"""
4,-0.046192992,"""CNR3654081""","""CID2244993"""
4,0.51950413,"""CNR5873302""","""CID9655995"""
4,0.13462183,"""CNR2376738""","""CID3235147"""
2,0.54809403,"""CNR9602212""","""CID5828701"""
4,0.5334912,"""CNR6592194""","""CID5470490"""
0,0.17972812,"""CNR7634326""","""CID9472411"""
1,0.54424316,"""CNR2442969""","""CID6529917"""
0,0.104091845,"""CNR2445755""","""CID9195579"""
1,0.34429505,"""CNR2715860""","""CID6891894"""
0,0.5310799,"""CNR1203467""","""CID6344325"""
3,0.53983945,"""CNR2694709""","""CID5054240"""
1,0.41058034,"""CNR7417664""","""CID2502556"""
3,0.37420738,"""CNR8464596""","""CID3292156"""
4,0.5173586,"""CNR3139965""","""CID4038754"""
2,0.55779356,"""CNR2915357""","""CID2023665"""
4,0.43899792,"""CNR9066364""","""CID8737089"""
2,0.35230544,"""CNR2540295""","""CID9167744"""
2,0.37751573,"""CNR6162893""","""CID9150546"""
4,0.12717459,"""CNR6566275""","""CID2823911"""
0,0.581851,"""CNR2559267""","""CID6233700"""
4,0.22586928,"""CNR4332459""","""CID1542415"""
2,0.37300405,"""CNR3914491""","""CID1731276"""
2,0.5393325,"""CNR8735322""","""CID6677999"""
4,0.16535836,"""CNR7157762""","""CID8627938"""
0,0.41144392,"""CNR1620017""","""CID4868040"""
4,0.502794,"""CNR9189398""","""CID5623131"""
4,0.571485,"""CNR9306152""","""CID9461842"""
2,0.50107837,"""CNR4146504""","""CID3064978"""
4,0.05770521,"""CNR4778731""","""CID7610889"""
0,0.29546466,"""CNR2738265""","""CID9926474"""
0,0.56144255,"""CNR6987972""","""CID6481982"""
1,0.3484822,"""CNR8436777""","""CID7175114"""
2,0.45935136,"""CNR3219966""","""CID1752407"""
0,0.5624314,"""CNR5313160""","""CID9145519"""
4,0.19021834,"""CNR4346750""","""CID8170921"""
3,0.55159503,"""CNR7596432""","""CID7432968"""
3,0.20521583,"""CNR7297791""","""CID7281986"""
0,0.116400614,"""CNR9425600""","""CID5989176"""
0,0.03768051,"""CNR3823257""","""CID1508646"""
3,0.35773453,"""CNR8967861""","""CID3540282"""
2,0.30431134,"""CNR4252538""","""CID8409955"""
0,0.18084691,"""CNR1211238""","""CID5244516"""
4,0.17669617,"""CNR8958442""","""CID6015541"""
4,0.4503698,"""CNR2025421""","""CID1492057"""
1,0.18422352,"""CNR1840812""","""CID2497733"""
1,0.35757074,"""CNR8182182""","""CID4994675"""
1,0.010070289,"""CNR9939552""","""CID2876086"""
1,0.029502572,"""CNR6613512""","""CID1661297"""
1,0.32746622,"""CNR4613739""","""CID9468231"""
3,0.01530298,"""CNR8974635""","""CID8044093"""
3,0.5556214,"""CNR8549497""","""CID3887828"""
4,0.5577087,"""CNR9728645""","""CID9950053"""
4,0.4773407,"""CNR5387110""","""CID6918354"""
0,0.57076114,"""CNR9784011""","""CID5022682"""
0,0.5166587,"""CNR8547679""","""CID3104034"""
0,0.41156843,"""CNR8180065""","""CID4649453"""
2,0.43493095,"""CNR1113690""","""CID8230386"""
0,0.30065832,"""CNR4980155""","""CID4601365"""
3,0.46101388,"""CNR6932352""","""CID6010357"""
3,0.5445762,"""CNR2960807""","""CID7147857"""
0,0.54410625,"""CNR3206791""","""CID7154060"""
3,-0.0147704985,"""CNR1699886""","""CID5132568"""
4,0.34322625,"""CNR6763949""","""CID3481963"""
4,0.4158523,"""CNR4575541""","""CID8855641"""
2,0.21228227,"""CNR7353983""","""CID2934266"""
1,-0.06289922,"""CNR2551232""","""CID4921473"""
1,0.02918999,"""CNR4355189""","""CID3667293"""
2,0.2430335,"""CNR6074821""","""CID3220681"""
3,0.025931703,"""CNR7321457""","""CID2601371"""
1,0.075438745,"""CNR8268251""","""CID6015431"""
1,0.35104787,"""CNR2007488""","""CID5503761"""
2,0.07193606,"""CNR2608343""","""CID5304970"""
4,0.11676922,"""CNR6412163""","""CID3199156"""
1,0.4579213,"""CNR4316002""","""CID1378252"""
0,0.54258233,"""CNR1102112""","""CID4474837"""
1,0.50364935,"""CNR6818363""","""CID8095753"""
2,0.13215388,"""CNR9343046""","""CID5372136"""
0,0.26850668,"""CNR2528612""","""CID7944156"""
3,0.5600392,"""CNR6237606""","""CID5288041"""
3,-0.056962293,"""CNR4223072""","""CID3839108"""
2,0.41406587,"""CNR3468589""","""CID8662732"""
1,0.5063437,"""CNR1334676""","""CID6137231"""
0,0.51979285,"""CNR8286595""","""CID3688360"""
1,0.51893264,"""CNR9470390""","""CID4005123"""
0,0.46102592,"""CNR1837756""","""CID1952359"""
1,0.15593629,"""CNR9140671""","""CID3961912"""
2,0.5271753,"""CNR1525767""","""CID4267626"""
4,0.40290508,"""CNR2997075""","""CID4383879"""
3,0.51490444,"""CNR1197334""","""CID4811646"""
1,0.10146785,"""CNR7693001""","""CID3162922"""
2,0.45170212,"""CNR1253094""","""CID5987358"""
3,0.33648366,"""CNR8396447""","""CID7092427"""
0,0.31641468,"""CNR5564154""","""CID1161874"""
1,0.5327297,"""CNR9257342""","""CID3040152"""
2,0.1576604,"""CNR1402875""","""CID6416624"""
3,0.53013444,"""CNR2843953""","""CID1482677"""
3,0.28584406,"""CNR7222740""","""CID7203480"""
4,0.5494057,"""CNR9899113""","""CID8801951"""
1,0.5491722,"""CNR6812400""","""CID4486632"""
1,0.53864574,"""CNR4150977""","""CID2327849"""
1,0.5146365,"""CNR3734242""","""CID3756393"""
1,0.4018313,"""CNR1225583""","""CID5214580"""
1,0.065594524,"""CNR5229368""","""CID2357762"""
4,0.15379359,"""CNR1514107""","""CID5502329"""
1,-0.028110683,"""CNR5802013""","""CID4814890"""
1,0.4965402,"""CNR9109548""","""CID9473312"""
3,0.55102414,"""CNR2660023""","""CID8266020"""
4,0.34039158,"""CNR5332569""","""CID7862170"""
3,0.06602536,"""CNR6582244""","""CID1946537"""
3,0.5014703,"""CNR9225401""","""CID6351880"""
1,0.4528046,"""CNR9779407""","""CID9017905"""
3,0.54756045,"""CNR7499719""","""CID7731156"""
4,0.39046156,"""CNR1119582""","""CID5402994"""
0,0.511477,"""CNR8016519""","""CID6857817"""
1,0.5380081,"""CNR9644415""","""CID5577509"""
1,0.5363632,"""CNR5456664""","""CID4715517"""
0,0.51901394,"""CNR4729656""","""CID2582691"""
3,0.29348987,"""CNR6652189""","""CID6423494"""
4,0.46318093,"""CNR2437908""","""CID6838450"""
0,0.41924572,"""CNR5603997""","""CID3412071"""
0,0.19952728,"""CNR9904285""","""CID1832976"""
4,0.077901885,"""CNR2349802""","""CID9824071"""
0,0.4208008,"""CNR3812162""","""CID7474910"""
1,0.34780878,"""CNR6718124""","""CID1617069"""
4,-0.025015993,"""CNR6519969""","""CID1271357"""
1,0.17072396,"""CNR8247998""","""CID2775210"""
3,0.44621363,"""CNR7880156""","""CID9349348"""
4,0.43909404,"""CNR8040531""","""CID2273432"""
3,0.38152295,"""CNR5118917""","""CID4154067"""
1,0.50303155,"""CNR5790131""","""CID4605629"""
3,0.44006717,"""CNR8312838""","""CID3210950"""
1,0.09678439,"""CNR8307726""","""CID5691528"""
1,0.48408505,"""CNR3232014""","""CID6616993"""
2,0.28142735,"""CNR8002052""","""CID4254414"""
0,0.29435924,"""CNR8045058""","""CID7712950"""
0,0.46195522,"""CNR5682531""","""CID7080169"""
4,0.5407056,"""CNR5102449""","""CID9555252"""
2,0.09926511,"""CNR9643938""","""CID8686033"""
0,0.5403738,"""CNR9794903""","""CID4483406"""
4,0.034669977,"""CNR7515601""","""CID6549525"""
4,0.21200435,"""CNR5029264""","""CID1832188"""
0,0.5492769,"""CNR6064614""","""CID8940207"""
1,0.39285168,"""CNR1014333""","""CID1321465"""
3,0.56544226,"""CNR4378110""","""CID5808772"""
4,0.48514786,"""CNR6262050""","""CID1519615"""
4,0.5352393,"""CNR3852879""","""CID3865550"""
3,0.31292343,"""CNR8612043""","""CID9079035"""
1,0.5580015,"""CNR7090590""","""CID7765452"""
2,0.24635613,"""CNR9596957""","""CID9489055"""
3,0.10878382,"""CNR3903771""","""CID2090352"""
3,0.5492315,"""CNR1411238""","""CID1130305"""
3,0.2625977,"""CNR7088895""","""CID5439093"""
3,0.32578793,"""CNR6374018""","""CID9501499"""
4,0.39429992,"""CNR1293051""","""CID7350062"""
1,0.39177027,"""CNR4054173""","""CID2327200"""
3,0.52861696,"""CNR2377415""","""CID4491822"""
1,0.5348352,"""CNR7738075""","""CID4932452"""
1,0.57563597,"""CNR7783758""","""CID5342012"""
0,0.5299772,"""CNR4013019""","""CID9594819"""
4,0.40452072,"""CNR8881470""","""CID4932698"""
2,0.3527632,"""CNR2815251""","""CID6116938"""
4,0.54411924,"""CNR6067092""","""CID7593764"""
3,0.51123786,"""CNR7740942""","""CID6210867"""
3,0.56699574,"""CNR4635469""","""CID6486028"""
4,0.53003436,"""CNR9773621""","""CID4796051"""
2,0.3296463,"""CNR5623982""","""CID1867596"""
4,0.54749227,"""CNR7255873""","""CID7144242"""
2,0.24249187,"""CNR9997247""","""CID4663643"""
1,0.42480674,"""CNR2984723""","""CID1804405"""
3,0.38233602,"""CNR1617944""","""CID6098062"""
3,0.31898114,"""CNR1040980""","""CID5571818"""
3,0.5802127,"""CNR9355722""","""CID7457062"""
3,0.5382874,"""CNR9745285""","""CID9345233"""
1,0.5422559,"""CNR2190713""","""CID4844037"""
4,0.45798033,"""CNR8421118""","""CID4903185"""
3,0.5023937,"""CNR8515605""","""CID2540657"""
3,0.2594378,"""CNR5333516""","""CID5665850"""
0,0.11061291,"""CNR8297132""","""CID9988553"""
1,0.48822185,"""CNR9164552""","""CID8275193"""
0,0.5250283,"""CNR8485090""","""CID5216991"""
2,0.39482993,"""CNR3607314""","""CID8023764"""
1,0.49976277,"""CNR9459818""","""CID6307222"""
4,0.5272013,"""CNR6353083""","""CID2779684"""
3,0.5553952,"""CNR4394990""","""CID2820306"""
4,0.2729784,"""CNR6830353""","""CID9470650"""
4,0.52734596,"""CNR7853278""","""CID5735140"""
0,0.120738946,"""CNR7582563""","""CID3253580"""
2,0.2618557,"""CNR3011900""","""CID3543348"""
3,0.43204176,"""CNR7757647""","""CID2322190"""
1,0.3385214,"""CNR2454128""","""CID7437817"""
4,0.4432271,"""CNR2835469""","""CID5414240"""
3,0.42648575,"""CNR4660448""","""CID4787728"""
1,0.45175433,"""CNR2181948""","""CID8304340"""
4,0.18251815,"""CNR3242595""","""CID3390496"""
1,0.47349232,"""CNR5225897""","""CID2289109"""
3,0.46723673,"""CNR8485525""","""CID3386400"""
4,0.10204796,"""CNR6591899""","""CID7709961"""
1,0.4413779,"""CNR1918185""","""CID3329113"""
2,0.5302883,"""CNR6083000""","""CID6880325"""
0,0.5425061,"""CNR4409680""","""CID7806785"""
1,0.1760864,"""CNR8888446""","""CID4564685"""
2,0.19035284,"""CNR8702299""","""CID3726780"""
1,0.35577732,"""CNR1347218""","""CID2714982"""
0,0.2614486,"""CNR8751630""","""CID6701309"""
0,0.15220489,"""CNR3359078""","""CID9059706"""
4,0.5577248,"""CNR9492527""","""CID9116359"""
0,0.525902,"""CNR4639859""","""CID4052856"""
4,0.38109556,"""CNR9095375""","""CID3382507"""
1,0.5173779,"""CNR4374938""","""CID6260372"""
4,0.35994056,"""CNR9848189""","""CID4174741"""
2,0.15998295,"""CNR8659466""","""CID9420538"""
2,0.29543695,"""CNR8715264""","""CID8960211"""
0,0.3810587,"""CNR9935747""","""CID6375103"""
2,0.08837248,"""CNR8685135""","""CID2643458"""
3,0.33786896,"""CNR4974285""","""CID2169140"""
4,0.40352362,"""CNR7308560""","""CID9045762"""
4,0.5535195,"""CNR7351111""","""CID9729883"""
1,0.5219474,"""CNR6977914""","""CID9574283"""
2,0.13792497,"""CNR3025545""","""CID3749271"""
3,-0.04991231,"""CNR1878243""","""CID3914821"""
0,0.53912014,"""CNR2811416""","""CID3489874"""
1,0.38079593,"""CNR5002456""","""CID2958474"""
4,0.50824934,"""CNR3147660""","""CID4161249"""
1,0.5343888,"""CNR2412286""","""CID1349136"""
4,0.5238993,"""CNR3807454""","""CID3957434"""
0,0.34265453,"""CNR9517668""","""CID1867642"""
3,0.571082,"""CNR2193483""","""CID5673861"""
2,0.52156615,"""CNR6361535""","""CID9286934"""
3,0.2665534,"""CNR5695370""","""CID6755589"""
3,0.26931843,"""CNR6409248""","""CID9647825"""
3,0.50460225,"""CNR1196310""","""CID1163068"""
1,0.49269488,"""CNR6740582""","""CID3832892"""
0,0.24350034,"""CNR6083410""","""CID9355857"""
3,0.50585514,"""CNR7955907""","""CID2029974"""
2,0.1744891,"""CNR2111563""","""CID2449130"""
3,0.5084497,"""CNR4906527""","""CID6052473"""
4,0.5269153,"""CNR7390528""","""CID5008221"""
3,0.16383168,"""CNR8364035""","""CID3533057"""
4,-0.052460436,"""CNR7174639""","""CID7557390"""
3,0.5191203,"""CNR1560310""","""CID5422444"""
0,0.34032732,"""CNR3970240""","""CID7374279"""
1,0.5253358,"""CNR4382741""","""CID3149458"""
0,0.27689555,"""CNR7797231""","""CID3367527"""
1,0.5097141,"""CNR6386320""","""CID4239191"""
3,0.3677103,"""CNR8619672""","""CID7624742"""
4,0.24625441,"""CNR1193379""","""CID5222740"""
2,0.574656,"""CNR5958696""","""CID7514435"""
0,0.52407926,"""CNR8183883""","""CID1604632"""
4,0.41908196,"""CNR6271647""","""CID5857943"""
1,0.33480072,"""CNR3368097""","""CID5342876"""
2,0.593068,"""CNR2405692""","""CID5235850"""
2,0.35746962,"""CNR4504689""","""CID8860496"""
4,0.28708896,"""CNR4090518""","""CID1745153"""
3,0.4626266,"""CNR3597186""","""CID3819273"""
0,-0.018240986,"""CNR2988566""","""CID9899554"""
1,0.5094631,"""CNR8387259""","""CID4297352"""
3,0.15008508,"""CNR2199158""","""CID4756285"""
3,0.42540848,"""CNR2950889""","""CID4523333"""
0,0.022874583,"""CNR8911870""","""CID4250474"""
0,0.46176413,"""CNR7798385""","""CID2099999"""
3,0.40681243,"""CNR4758907""","""CID5407822"""
3,0.2842903,"""CNR6911961""","""CID7777597"""
0,0.39240357,"""CNR6601381""","""CID5826087"""
2,0.22303264,"""CNR4915259""","""CID4919793"""
2,0.28364947,"""CNR2926411""","""CID6427273"""
1,0.4813721,"""CNR9738358""","""CID6472958"""
4,0.5499034,"""CNR5391386""","""CID9881299"""
1,0.28581208,"""CNR8622026""","""CID4863126"""
1,0.44297275,"""CNR7540549""","""CID9241944"""
3,0.46305883,"""CNR5857020""","""CID1401158"""
0,0.5779607,"""CNR5942508""","""CID5005415"""
4,0.03389246,"""CNR3628651""","""CID6075253"""
1,0.50974894,"""CNR5382573""","""CID7132603"""
4,0.50911623,"""CNR9229961""","""CID1690186"""
1,0.35159573,"""CNR8921876""","""CID8068764"""
4,0.38581726,"""CNR1354470""","""CID4531973"""
3,0.36777335,"""CNR4787896""","""CID6467433"""
3,0.49227923,"""CNR5177584""","""CID5247355"""
0,0.46648955,"""CNR2878238""","""CID2218993"""
3,-0.06192857,"""CNR8890665""","""CID5429192"""
0,0.06624345,"""CNR1524669""","""CID9328632"""
3,0.5131555,"""CNR1885399""","""CID7934398"""
0,0.31285262,"""CNR4501662""","""CID2152677"""
3,0.13083544,"""CNR7595996""","""CID4054315"""
1,0.5504849,"""CNR7170245""","""CID9437617"""
1,0.54932046,"""CNR5714550""","""CID8197961"""
0,0.5389869,"""CNR3474101""","""CID4158599"""
0,-0.04512969,"""CNR5177240""","""CID6440222"""
2,0.13577804,"""CNR4620177""","""CID1972533"""
0,0.49176374,"""CNR8954114""","""CID4264123"""
3,0.5637467,"""CNR1599721""","""CID3810535"""
1,0.5219856,"""CNR2647125""","""CID9641231"""
3,0.11127205,"""CNR4236741""","""CID3176600"""
